"","gene","symbol","Description","Entrez"
"643","AT2G32220","RPL27A","Ribosomal L27e protein family(AT2G32220)",817781
"644","AT5G65510","AIL7","AINTEGUMENTA-like 7(AIL7)",836677
"645","AT1G03940","3AT1","HXXXD-type acyl-transferase family protein(AT1G03940)",839366
"646","AT1G62420","AT1G62420","DUF506 family protein (DUF506)(AT1G62420)",842540
"647","AT1G32710","AT1G32710","Cytochrome c oxidase, subunit Vib family protein(AT1G32710)",840165
"648","AT4G15210","BAM5","beta-amylase 5(BAM5)",827185
"649","AT5G54060","A3G2XYLT","UDP-glucose:flavonoid 3-o-glucosyltransferase(UF3GT)",835489
"650","AT1G12064","AT1G12064","transmembrane protein(AT1G12064)",3766707
"651","AT4G31470","AT4G31470","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G31470)",829274
"652","AT5G66440","AT5G66440","tRNA-methyltransferase non-catalytic subunit trm6MTase subunit(AT5G66440)",836776
"653","AT2G43580","AT2G43580","Chitinase family protein(AT2G43580)",818960
"654","AT3G21730","FOLB3","Dihydroneopterin aldolase(FOLB3)",821727
"655","AT4G30290","XTH19","xyloglucan endotransglucosylase/hydrolase 19(XTH19)",829152
"656","AT3G55120","CHI1","Chalcone-flavanone isomerase family protein(TT5)",824678
"657","AT5G12030","HSP17.7","heat shock protein 17.6A(HSP17.6A)",831076
"658","AT2G32830","PHT1-5","phosphate transporter 1;5(PHT1;5)",817844
"659","AT4G27140","AT2S1","seed storage albumin 1(SESA1)",828822
"660","AT2G25340","VAMP712","vesicle-associated membrane protein 712(VAMP712)",817072
"661","AT5G48850","SDI1","Tetratricopeptide repeat (TPR)-like superfamily protein(ATSDI1)",834943
"662","AT2G19990","PR-1-LIKE","pathogenesis-related protein-1-like protein(PR-1-LIKE)",816518
"663","AT5G64210","AOX2","alternative oxidase 2(AOX2)",836542
"664","AT1G02810","PME7","Plant invertase/pectin methylesterase inhibitor superfamily(AT1G02810)",838078
"665","AT3G52470","AT3G52470","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT3G52470)",824412
"666","AT4G22010","sks4","SKU5 similar 4(sks4)",828290
"667","AT5G13910","LEP","Integrase-type DNA-binding superfamily protein(LEP)",831238
"668","AT2G25620","AtDBP1","DNA-binding protein phosphatase 1(DBP1)",817102
"669","AT3G52740","AT3G52740","hypothetical protein(AT3G52740)",824440
"670","AT1G28640","AT1G28640","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G28640)",839764
"671","AT2G29380","HAI3","highly ABA-induced PP2C protein 3(HAI3)",817487
"672","AT5G07190","ATS3","embryo-specific protein 3(ATS3)",830610
"673","AT2G40170","EM6","Stress induced protein(GEA6)",818608
"674","AT5G51760","AHG1","Protein phosphatase 2C family protein(AHG1)",835250
"675","AT1G48990","AT1G48990","Oleosin family protein(AT1G48990)",841321
"676","AT5G55410","AT5G55410","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT5G55410)",835634
"677","AT1G16030","HSP70-5","heat shock protein 70B(Hsp70b)",838174
"678","AT4G11040","AT4G11040","Protein phosphatase 2C family protein(AT4G11040)",826705
"679","AT4G18680","AT4G18680","delay of germination protein(AT4G18680)",827602
"680","AT4G18690","AT4G18690","delay of germination protein(AT4G18690)",827603
"681","AT5G10000","FD4","ferredoxin 4(FD4)",830862
"682","AT5G59170","AT5G59170","Proline-rich extensin-like family protein(AT5G59170)",836035
"683","AT1G25310","MEE8","basic helix-loop-helix (bHLH) DNA-binding family protein(MEE8)",839115
"684","AT2G05580","AT2G05580","Glycine-rich protein family(AT2G05580)",3768507
"685","AT4G03050","AOP3","2-oxoglutarate-dependent dioxygenase(AOP3)",828104
"686","AT5G43770","AT5G43770","proline-rich family protein(AT5G43770)",834399
"687","AT1G03880","CRB","cruciferin 2(CRU2)",839383
"688","AT3G18570","AT3G18570","Oleosin family protein(AT3G18570)",821388
"689","AT3G51240","F3H","flavanone 3-hydroxylase(F3H)",824287
"690","AT5G39220","AT5G39220","alpha/beta-Hydrolases superfamily protein(AT5G39220)",833918
"691","AT1G18100","MFT","PEBP (phosphatidylethanolamine-binding protein) family protein(E12A11)",838390
"692","AT1G48470","GLN1-5","glutamine synthetase 1;5(GLN1;5)",841268
"693","AT1G30080","AT1G30080","Glycosyl hydrolase superfamily protein(AT1G30080)",839887
"694","AT5G62800","AT5G62800","Protein with RING/U-box and TRAF-like domain(AT5G62800)",836401
"695","AT1G33612","AT1G33612","Leucine-rich repeat (LRR) family protein(AT1G33612)",10723140
"696","AT1G69870","NPF2.13","nitrate transporter 1.7(NRT1.7)",843323
"697","AT2G27380","EPR1","extensin proline-rich 1(EPR1)",817282
"698","AT5G07990","CYP75B1","Cytochrome P450 superfamily protein(TT7)",830693
"699","AT5G06760","LEA4-5","Late Embryogenesis Abundant 4-5(LEA4-5)",830565
"700","AT5G03795","AT5G03795","Exostosin family protein(AT5G03795)",3770626
"701","AT5G24130","AT5G24130","polypyrimidine tract-binding-like protein(AT5G24130)",832478
"702","AT4G25200","HSP23.6","mitochondrion-localized small heat shock protein 23.6(HSP23.6-MITO)",828623
"703","AT5G50360","AT5G50360","von willebrand factor A domain protein(AT5G50360)",835103
"704","AT1G76550","PFP-ALPHA2","Phosphofructokinase family protein(AT1G76550)",843988
"705","AT5G57390","AIL5","AINTEGUMENTA-like 5(AIL5)",835845
"706","AT4G02360","AT4G02360","transmembrane protein, putative (Protein of unknown function, DUF538)(AT4G02360)",827767
"707","AT1G20070","AT1G20070","hypothetical protein(AT1G20070)",838596
"708","AT5G63350","AT5G63350","von willebrand factor A domain protein(AT5G63350)",836455
"709","AT3G25655","IDL1","inflorescence deficient in abscission (IDA)-like 1(IDL1)",822153
"710","AT1G70800","AT1G70800","Calcium-dependent lipid-binding (CaLB domain) family protein(EHB1)",843417
"711","AT5G42890","ATSCP2","sterol carrier protein 2(SCP2)",834300
"712","AT3G02090","MPPBETA","Insulinase (Peptidase family M16) protein(MPPBETA)",821084
"713","AT4G16210","ECHIA","enoyl-CoA hydratase/isomerase A(ECHIA)",827314
"714","AT5G65750","AT5G65750","2-oxoglutarate dehydrogenase, E1 component(AT5G65750)",836704
"715","AT1G67856","AT1G67856","RING/U-box superfamily protein(AT1G67856)",6240476
"716","AT5G55070","AT5G55070","Dihydrolipoamide succinyltransferase(AT5G55070)",835598
"717","AT4G18800","RABA1D","RAB GTPase homolog A1D(RABA1d)",827614
"718","AT5G53990","UGT79B9","UDP-Glycosyltransferase superfamily protein(AT5G53990)",835482
"719","AT5G09800","PUB28","ARM repeat superfamily protein(AT5G09800)",830840
"720","AT1G69880","TRX8","thioredoxin H-type 8(TH8)",843324
"721","AT5G64310","AGP1","arabinogalactan protein 1(AGP1)",836552
"722","AT3G21770","PER30","Peroxidase superfamily protein(AT3G21770)",821731
"723","AT4G17280","AT4G17280","Auxin-responsive family protein(AT4G17280)",827442
"724","AT2G36880","METK3","methionine adenosyltransferase 3(MAT3)",818260
"725","AT4G30980","BHLH69","LJRHL1-like 2(LRL2)",829223
"726","AT2G20562","AT2G20562","taximin(AT2G20562)",5007888
"727","AT5G17390","AT5G17390","Adenine nucleotide alpha hydrolases-like superfamily protein(AT5G17390)",831605
"728","AT1G61890","AT1G61890","MATE efflux family protein(AT1G61890)",842485
"729","AT4G20460","AT4G20460","NAD(P)-binding Rossmann-fold superfamily protein(AT4G20460)",827794
"730","AT1G66360","AT1G66360","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G66360)",842954
"731","AT4G39840","AT4G39840","cell wall integrity/stress response component-like protein(AT4G39840)",830143
"732","AT1G76500","AHL29","Putative AT-hook DNA-binding family protein(SOB3)",843983
"733","AT4G12510","AT4G12510","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12510)",826863
"734","AT2G37040","PAL1","PHE ammonia lyase 1(PAL1)",818280
"735","AT2G25810","TIP4-1","tonoplast intrinsic protein 4;1(TIP4;1)",817123
"736","AT5G10840","TMN8","Endomembrane protein 70 protein family(EMP1)",830951
"737","AT1G47380","AT1G47380","Protein phosphatase 2C family protein(AT1G47380)",841141
"738","AT1G64980","CDI","Nucleotide-diphospho-sugar transferases superfamily protein(CDI)",842806
"739","AT5G03860","MLS","malate synthase(MLS)",831690
"740","AT5G02000","AT5G02000","hypothetical protein(AT5G02000)",831865
"741","AT5G02270","ABCI20","non-intrinsic ABC protein 9(ABCI20)",831709
"742","AT5G14380","AGP6","arabinogalactan protein 6(AGP6)",831289
"743","AT2G47770","TSPO","TSPO(outer membrane tryptophan-rich sensory protein)-like protein(TSPO)",819389
"744","AT3G46660","UGT76E12","UDP-glucosyl transferase 76E12(UGT76E12)",823819
"745","AT1G47610","AT1G47610","Transducin/WD40 repeat-like superfamily protein(AT1G47610)",841170
"746","AT5G50700","HSD1","hydroxysteroid dehydrogenase 1(HSD1)",835141
"747","AT1G03990","FAO1","Long-chain fatty alcohol dehydrogenase family protein(AT1G03990)",839342
"748","AT1G80240","AT1G80240","choice-of-anchor C domain protein, putative (Protein of unknown function, DUF642)(DGR1)",844364
"749","AT5G55135","AT5G55135","hypothetical protein(AT5G55135)",835606
"750","AT1G16440","RHS3","root hair specific 3(RSH3)",838214
"751","AT2G41800","AT2G41800","imidazolonepropionase (Protein of unknown function, DUF642)(AT2G41800)",818779
"752","AT1G70950","AT1G70950","TPX2 (targeting protein for Xklp2) protein family(AT1G70950)",843433
"753","AT2G17080","AT2G17080","hypothetical protein (DUF241)(AT2G17080)",816213
"754","AT1G04660","AT1G04660","glycine-rich protein(AT1G04660)",839454
"755","AT3G46270","AT3G46270","receptor protein kinase-like protein(AT3G46270)",823772
"756","AT5G54030","AT5G54030","Cysteine/Histidine-rich C1 domain family protein(AT5G54030)",835486
"757","AT4G02690","AT4G02690","Bax inhibitor-1 family protein(AT4G02690)",828203
"758","AT3G19920","AT3G19920","BTB/POZ domain protein(AT3G19920)",821530
"759","AT3G56350","MSD2","Iron/manganese superoxide dismutase family protein(AT3G56350)",824802
"760","AT2G28490","AT2G28490","RmlC-like cupins superfamily protein(AT2G28490)",817397
"761","AT5G04500","AT5G04500","glycosyltransferase family protein 47(AT5G04500)",830329
"762","AT1G16770","AT1G16770","hypothetical protein(AT1G16770)",838248
"763","AT5G55240","PXG2","PEROXYGENASE 2(ATPXG2)",835617
"764","AT4G26740","PXG1","peroxygenase 1(ATS1)",828781
"765","AT5G54740","SESA5","seed storage albumin 5(SESA5)",835563
"766","AT1G72100","AT1G72100","late embryogenesis abundant domain-containing protein / LEA domain-containing protein(AT1G72100)",843541
"767","AT1G65090","AT1G65090","nucleolin(AT1G65090)",842817
"768","AT3G54940","AT3G54940","Papain family cysteine protease(AT3G54940)",824659
"769","AT4G16160","OEP162","Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein(ATOEP16-2)",827308
"770","AT5G45690","AT5G45690","histone acetyltransferase (DUF1264)(AT5G45690)",834608
"771","AT4G18660","AT4G18660","delay of germination protein(AT4G18660)",827600
"772","AT4G18620","PYL13","PYR1-like 13(PYL13)",827596
"773","AT4G25140","OLEO1","oleosin 1(OLEO1)",828617
"774","AT4G09595","AT4G09595","hypothetical protein(AT4G09595)",3770041
"775","AT5G22470","PARP3","poly ADP-ribose polymerase 3(AT5G22470)",832308
"776","AT2G36640","ATECP63","embryonic cell protein 63(ECP63)",818236
"777","AT3G22490","AT3G22490","Seed maturation protein(AT3G22490)",821820
"778","AT1G04560","AT1G04560","AWPM-19-like family protein(AT1G04560)",839491
"779","AT1G73190","TIP3-1","Aquaporin-like superfamily protein(TIP3;1)",843653
"780","AT3G12960","AT3G12960","seed maturation protein(SMP1)",820482
"781","AT5G01670","AT5G01670","NAD(P)-linked oxidoreductase superfamily protein(AT5G01670)",831701
"782","AT1G27990","AT1G27990","transmembrane protein(AT1G27990)",839692
"783","AT4G10020","HSD5","hydroxysteroid dehydrogenase 5(HSD5)",826593
"784","AT5G65165","SDH2-3","succinate dehydrogenase 2-3(SDH2-3)",836640
"785","AT1G68250","AT1G68250","hypothetical protein(AT1G68250)",843154
"786","AT5G35660","AT5G35660","Glycine-rich protein family(AT5G35660)",3771291
"787","AT1G77950","AGL67","AGAMOUS-like 67(AGL67)",844130
"788","AT3G05260","AT3G05260","NAD(P)-binding Rossmann-fold superfamily protein(AT3G05260)",819690
"789","AT1G30860","AT1G30860","RING/U-box superfamily protein(AT1G30860)",839970
"790","AT2G21820","AT2G21820","seed maturation protein(AT2G21820)",816718
"791","AT5G42290","AT5G42290","transcription activator-like protein(AT5G42290)",834234
"792","AT2G33520","AT2G33520","cysteine-rich/transmembrane domain protein A(AT2G33520)",817917
"793","AT5G65550","UGT91B1","UDP-Glycosyltransferase superfamily protein(AT5G65550)",836681
"794","AT4G01970","RFS4","stachyose synthase(STS)",828186
"795","AT1G68240","BHLH109","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G68240)",843153
"796","AT4G28520","CRC","cruciferin 3(CRU3)",828970
"797","AT3G01570","AT3G01570","Oleosin family protein(AT3G01570)",821106
"798","AT1G14950","AT1G14950","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT1G14950)",838060
"799","AT3G51810","EM1","Stress induced protein(EM1)",824344
"800","AT5G18450","DREB2G","Integrase-type DNA-binding superfamily protein(AT5G18450)",831963
"801","AT5G44120","CRA1","RmlC-like cupins superfamily protein(CRA1)",834435
"802","AT3G22500","ATECP31","Seed maturation protein(ATECP31)",821821
"803","AT3G22640","PAP85","cupin family protein(PAP85)",821835
"804","AT1G03106","AT1G03106","hypothetical protein(AT1G03106)",2745740
"805","AT1G05510","AT1G05510","naphthalene 1,2-dioxygenase subunit alpha (DUF1264)(AT1G05510)",837053
"806","AT1G14930","AT1G14930","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT1G14930)",838058
"807","AT2G41070","DPBF4","Basic-leucine zipper (bZIP) transcription factor family protein(EEL)",818706
"808","AT2G19320","AT2G19320","hypothetical protein(AT2G19320)",816449
"809","AT1G23070","AT1G23070","organic solute transporter ostalpha protein (DUF300)(AT1G23070)",838915
"810","AT5G24950","CYP71A15","cytochrome P450, family 71, subfamily A, polypeptide 15(CYP71A15)",832565
"811","AT5G55750","AT5G55750","hydroxyproline-rich glycoprotein family protein(AT5G55750)",835669
"812","AT4G13420","POT5","high affinity K+ transporter 5(HAK5)",826973
"813","AT5G05220","AT5G05220","hypothetical protein(AT5G05220)",830404
"814","AT3G44830","PDAT2","Lecithin:cholesterol acyltransferase family protein(AT3G44830)",823617
"815","AT5G66780","AT5G66780","late embryogenesis abundant protein(AT5G66780)",836811
"816","AT1G25422","AT1G25422","hypothetical protein(AT1G25422)",7922317
"817","AT2G15010","AT2G15010","Plant thionin(AT2G15010)",815990
"818","AT3G25795","AT3G25795","ncRNA(AT3G25795)",6240732
"819","AT5G44360","AT5G44360","FAD-binding Berberine family protein(AT5G44360)",834462
"820","AT1G80090","PV42B","Cystathionine beta-synthase (CBS) family protein(CBSX4)",844349
"821","AT2G18340","AT2G18340","late embryogenesis abundant domain-containing protein / LEA domain-containing protein(AT2G18340)",816349
"822","AT3G27660","OL2","oleosin 4(OLEO4)",822388
"823","AT1G14520","MIOX1","myo-inositol oxygenase 1(MIOX1)",838014
"824","AT1G48130","PER1","1-cysteine peroxiredoxin 1(PER1)",841231
"825","AT1G07645","ATDSI-1VOC","dessication-induced 1VOC superfamily protein(DSI-1VOC)",2745745
"826","AT2G42000","AT2G42000","plant EC metallothionein family protein(AtMT4a)",818800
"827","AT2G16005","AT2G16005","MD-2-related lipid recognition domain-containing protein(AT2G16005)",816096
"828","AT4G27160","AT2S3","seed storage albumin 3(SESA3)",828824
"829","AT1G17010","AT1G17010","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G17010)",838271
"830","AT4G09600","GASA3","GAST1 protein homolog 3(GASA3)",826545
"831","AT4G27530","AT4G27530","hypothetical protein(AT4G27530)",828862
"832","AT2G23640","RTNLB13","Reticulan like protein B13(RTNLB13)",816896
"833","AT5G62490","HVA22B","HVA22 homologue B(HVA22B)",836369
"834","AT2G19900","NADP-ME1","NADP-malic enzyme 1(NADP-ME1)",816509
"835","AT5G01300","AT5G01300","PEBP (phosphatidylethanolamine-binding protein) family protein(AT5G01300)",830983
"836","AT5G50170","AT5G50170","C2 calcium/lipid-binding and GRAM domain containing protein(AT5G50170)",835082
"837","AT5G51210","OL3","oleosin3(OLEO3)",835196
"838","AT5G50770","HSD6","hydroxysteroid dehydrogenase 6(HSD6)",835149
"839","AT1G29680","AT1G29680","histone acetyltransferase (DUF1264)(AT1G29680)",839845
"840","AT5G40420","OLEO2","oleosin 2(OLEO2)",834040
"841","AT1G27461","AT1G27461","hypothetical protein(AT1G27461)",6240762
"842","AT3G24650","ABI3","AP2/B3-like transcriptional factor family protein(ABI3)",822061
"843","AT5G53895","AT5G53895","hypothetical protein(AT5G53895)",835471
"844","AT4G16620","AT4G16620","nodulin MtN21 /EamA-like transporter family protein(UMAMIT8)",827363
"845","AT5G39720","AIG2L","avirulence induced protein 2 like protein(AIG2L)",833968
"846","AT2G02620","AT2G02620","Cysteine/Histidine-rich C1 domain family protein(AT2G02620)",814791
"847","AT3G15280","AT3G15280","hypothetical protein(AT3G15280)",820759
"848","AT3G15670","AT3G15670","Late embryogenesis abundant protein (LEA) family protein(AT3G15670)",820810
"849","AT3G17520","AT3G17520","Late embryogenesis abundant protein (LEA) family protein(AT3G17520)",821017
"850","AT1G52690","AT1G52690","Late embryogenesis abundant protein (LEA) family protein(LEA7)",841701
"851","AT2G21720","AT2G21720","ArgH (DUF639)(AT2G21720)",816709
"852","AT5G60760","AT5G60760","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G60760)",836197
"853","AT3G15260","AT3G15260","Protein phosphatase 2C family protein(AT3G15260)",820757
"854","AT3G05860","AT3G05860","MADS-box transcription factor family protein(AT3G05860)",819755
"855","AT5G25180","CYP71B14","cytochrome P450, family 71, subfamily B, polypeptide 14(CYP71B14)",832589
"856","AT3G48270","CYP71A26","cytochrome P450, family 71, subfamily A, polypeptide 26(CYP71A26)",823985
"857","AT4G18650","AT4G18650","transcription factor-like protein(AT4G18650)",827599
"858","AT5G07200","GA20OX3","gibberellin 20-oxidase 3(GA20OX3)",830611
"859","AT2G03520","UPS4","ureide permease 4(UPS4)",814881
"860","AT3G21370","BGLU19","beta glucosidase 19(BGLU19)",821691
"861","AT3G21380","JAL36","Mannose-binding lectin superfamily protein(AT3G21380)",821692
"862","AT1G08430","ALMT1","aluminum-activated malate transporter 1(ALMT1)",837363
"863","AT2G31985","AT2G31985","lipoprotein (DUF1264)(AT2G31985)",817759
"864","AT3G51238","AT3G51238","ncRNA(AT3G51238)",6240218
"865","AT3G63040","AT3G63040","hypothetical protein(AT3G63040)",825479
"866","AT4G28420","AT4G28420","Tyrosine transaminase family protein(AT4G28420)",828959
"867","AT1G31750","AT1G31750","proline-rich family protein(AT1G31750)",840062
"868","AT4G22100","BGLU3","beta glucosidase 2(BGLU3)",828299
"869","AT5G52670","AT5G52670","Copper transport protein family(AT5G52670)",835344
"870","AT3G28320","AT3G28320","transmembrane protein(AT3G28320)",822460
"871","AT3G28390","ABCB18","P-glycoprotein 18(ABCB18)",822468
"872","AT5G45860","PYL11","PYR1-like 11(PYL11)",834626
"873","AT5G60520","AT5G60520","Late embryogenesis abundant (LEA) protein-like protein(AT5G60520)",836173
"874","AT5G62330","AT5G62330","hypothetical protein(AT5G62330)",836354
"875","AT2G40470","LBD15","LOB domain-containing protein 15(LBD15)",818641
"876","AT2G33070","NSP2","nitrile specifier protein 2(NSP2)",817869
"877","AT4G31830","AT4G31830","transmembrane protein(AT4G31830)",829312
"878","AT1G03120","ATRAB28","responsive to abscisic acid 28(RAB28)",839571
"879","AT1G77100","PER13","peroxidase superfamily protein(AT1G77100)",844045
"880","AT4G11310","AT4G11310","Papain family cysteine protease(AT4G11310)",826733
"881","AT1G70990","AT1G70990","proline-rich family protein(AT1G70990)",843438
"882","AT5G26260","AT5G26260","TRAF-like family protein(AT5G26260)",832695
"883","AT2G18510","emb2444","RNA-binding (RRM/RBD/RNP motifs) family protein(emb2444)",816366
"884","AT3G09710","IQD1","IQ-domain 1(IQD1)",820128
"885","AT4G16120","COBL7","COBRA-like protein-7 precursor(COBL7)",827298
"886","AT2G01830","AHK4","CHASE domain containing histidine kinase protein(WOL)",814714
"887","AT1G14670","TMN2","Endomembrane protein 70 protein family(AT1G14670)",838029
"888","AT3G07000","AT3G07000","Cysteine/Histidine-rich C1 domain family protein(AT3G07000)",819885
"889","AT2G39110","AT2G39110","Protein kinase superfamily protein(AT2G39110)",818497
"890","AT5G49870","JAL48","Mannose-binding lectin superfamily protein(AT5G49870)",835050
"891","AT3G44510","AT3G44510","alpha/beta-Hydrolases superfamily protein(AT3G44510)",823576
"892","AT1G26970","AT1G26970","Protein kinase superfamily protein(AT1G26970)",839588
"893","AT3G01720","AT3G01720","peptidyl serine alpha-galactosyltransferase(AT3G01720)",821091
"894","AT4G37400","CYP81F3","cytochrome P450, family 81, subfamily F, polypeptide 3(CYP81F3)",829894
"895","AT4G01140","AT4G01140","transmembrane protein, putative (DUF1191)(AT4G01140)",828157
"896","AT2G26420","PIP5K3","1-phosphatidylinositol-4-phosphate 5-kinase 3(PIP5K3)",817182
"897","AT1G64920","UGT79B11","UDP-Glycosyltransferase superfamily protein(AT1G64920)",842800
"898","AT3G44320","NIT3","nitrilase 3(NIT3)",823557
"899","AT1G70460","PERK13","root hair specific 10(PERK13)",843382
"900","AT4G15160","DL3625W","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G15160)",827182
"901","AT4G38420","sks9","SKU5 similar 9(sks9)",829999
"902","AT5G53250","AGP22","arabinogalactan protein 22(AGP22)",835406
"903","AT4G30170","PER45","Peroxidase family protein(AT4G30170)",829140
"904","AT4G30420","AT4G30420","nodulin MtN21 /EamA-like transporter family protein(UMAMIT34)",829165
"905","AT4G35640","SAT4","serine acetyltransferase 3;2(SERAT3;2)",829716
"906","AT2G41312","AT2G41312","ncRNA(AT2G41312)",5007951
"907","AT3G27650","LBD25","LOB domain-containing protein 25(LBD25)",822387
"908","AT5G17050","UGT78D2","UDP-glucosyl transferase 78D2(UGT78D2)",831568
"909","AT5G53750","AT5G53750","CBS domain-containing protein(AT5G53750)",835456
"910","AT1G16730","UP6","hypothetical protein(UP6)",838244
"911","AT3G13730","CYP90D1","cytochrome P450, family 90, subfamily D, polypeptide 1(CYP90D1)",820582
"912","AT3G02910","AT3G02910","AIG2-like (avirulence induced gene) family protein(AT3G02910)",821189
"913","AT1G03230","AT1G03230","Eukaryotic aspartyl protease family protein(AT1G03230)",838532
"914","AT2G29660","AT2G29660","zinc finger (C2H2 type) family protein(AT2G29660)",817516
"915","AT4G29310","AT4G29310","DUF1005 family protein (DUF1005)(AT4G29310)",829053
"916","AT1G70280","AT1G70280","NHL domain-containing protein(AT1G70280)",843364
"917","AT1G26850","AT1G26850","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G26850)",839229
"918","AT5G60660","PIP2-4","plasma membrane intrinsic protein 2;4(PIP2;4)",836187
"919","AT1G12110","NPF6.3","nitrate transporter 1.1(NRT1.1)",837763
"920","AT3G47960","NPF2.10","Major facilitator superfamily protein(GTR1)",823951
"921","AT1G28360","ERF12","ERF domain protein 12(ERF12)",839732
"922","AT3G21720","ICL","isocitrate lyase(ICL)",821726
"923","AT4G12650","TMN12","Endomembrane protein 70 protein family(AT4G12650)",826878
"924","AT1G01300","AT1G01300","Eukaryotic aspartyl protease family protein(AT1G01300)",839375
"925","AT1G14500","AT1G14500","Ankyrin repeat family protein(AT1G14500)",838012
"926","AT3G14310","PME3","pectin methylesterase 3(PME3)",820651
"927","AT1G03470","NET3A","Kinase interacting (KIP1-like) family protein(NET3A)",839494
"928","AT5G59130","AT5G59130","Subtilase family protein(AT5G59130)",836031
"929","AT3G47640","BHLH47","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(PYE)",823918
"930","AT1G15640","AT1G15640","transmembrane protein(AT1G15640)",838134
"931","AT1G70890","MLP43","MLP-like protein 43(MLP43)",843427
"932","AT1G64930","CYP89A7","cytochrome P450, family 87, subfamily A, polypeptide 7(CYP89A7)",842801
"933","AT2G37700","AT2G37700","Fatty acid hydroxylase superfamily(AT2G37700)",818347
"934","AT4G33020","ZIP9","ZIP metal ion transporter family(ZIP9)",829439
"935","AT4G01080","TBL26","TRICHOME BIREFRINGENCE-LIKE 26(TBL26)",827902
"936","AT4G24110","AT4G24110","NADP-specific glutamate dehydrogenase(AT4G24110)",828511
"937","AT3G54400","AT3G54400","Eukaryotic aspartyl protease family protein(AT3G54400)",824606
"938","AT5G50400","PAP27","purple acid phosphatase 27(PAP27)",835108
"939","AT4G24275","AT4G24275","hypothetical protein(AT4G24275)",828530
"940","AT5G26230","MAKR1","membrane-associated kinase regulator(MAKR1)",832692
"941","AT1G62045","AT1G62045","ankyrin repeat protein(AT1G62045)",842500
"942","AT3G05980","AT3G05980","hypothetical protein(AT3G05980)",819769
"943","AT3G55100","ABCG17","ABC-2 type transporter family protein(ABCG17)",824676
"944","AT3G21750","UGT71B1","UDP-glucosyl transferase 71B1(UGT71B1)",821729
"945","AT2G17300","AT2G17300","hypothetical protein(AT2G17300)",816236
"946","AT1G55330","AGP21","arabinogalactan protein 21(AGP21)",841979
"947","AT5G47550","CYS5","Cystatin/monellin superfamily protein(AT5G47550)",834805
"948","AT1G19140","AT1G19140","ubiquinone biosynthesis COQ9-like protein(AT1G19140)",838497
"949","AT4G20170","AT4G20170","glycosyltransferase family protein (DUF23)(GALS3)",827763
"950","AT1G04250","IAA17","AUX/IAA transcriptional regulator family protein(AXR3)",839568
"951","AT1G04820","TUBA4","tubulin alpha-4 chain(TUA4)",839405
"952","AT2G39530","AT2G39530","Uncharacterized protein family (UPF0497)(AT2G39530)",818538
"953","AT1G13590","PSK1","phytosulfokine 1 precursor(PSK1)",837920
"954","AT5G42690","AT5G42690","transcription factor, putative (Protein of unknown function, DUF547)(AT5G42690)",834278
"955","AT3G59130","AT3G59130","Cysteine/Histidine-rich C1 domain family protein(AT3G59130)",825082
"956","AT4G09000","GRF1","general regulatory factor 1(GRF1)",826479
"957","AT3G06550","AT3G06550","O-acetyltransferase family protein(RWA2)",819834
"958","AT5G15470","GAUT14","galacturonosyltransferase 14(GAUT14)",831400
"959","AT3G20300","AT3G20300","extracellular ligand-gated ion channel protein (DUF3537)(AT3G20300)",821574
"960","AT4G30280","XTH18","xyloglucan endotransglucosylase/hydrolase 18(XTH18)",829151
"961","AT1G23720","AT1G23720","Proline-rich extensin-like family protein(AT1G23720)",838982
"962","AT1G26960","ATHB-23","homeobox protein 23(AtHB23)",839587
"963","AT5G45280","PAE11","Pectinacetylesterase family protein(AT5G45280)",834564
"964","AT5G40390","RFS5","Raffinose synthase family protein(SIP1)",834037
"965","AT2G34930","AT2G34930","disease resistance family protein / LRR family protein(AT2G34930)",818058
"966","AT3G02410","ICMEL2","alpha/beta-Hydrolases superfamily protein(ICME-LIKE2)",821191
"967","AT1G22210","TPPC","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(TPPC)",838826
"968","AT5G60350","AT5G60350","hypothetical protein(AT5G60350)",836157
"969","AT5G40540","AT5G40540","Protein kinase superfamily protein(AT5G40540)",834052
"970","AT1G66470","BHLH83","ROOT HAIR DEFECTIVE6(RHD6)",842965
"971","AT5G40590","AT5G40590","Cysteine/Histidine-rich C1 domain family protein(AT5G40590)",834057
