"","gene","symbol","Description","Entrez"
"1141","AT1G55160","AT1G55160","WAS/WASL-interacting family protein(AT1G55160)",841959
"1142","AT5G01830","PUB16","ARM repeat superfamily protein(SAUR21)",831850
"1143","AT5G12260","AT5G12260","transferring glycosyl group transferase(AT5G12260)",831101
"1144","AT2G39805","AT2G39805","Integral membrane Yip1 family protein(AT2G39805)",818567
"1145","AT2G44430","AT2G44430","DNA-binding bromodomain-containing protein(AT2G44430)",819050
"1146","AT5G49520","WRKY48","WRKY DNA-binding protein 48(WRKY48)",835012
"1147","AT1G62300","WRKY6","WRKY family transcription factor(WRKY6)",842527
"1148","AT5G26340","STP13","Major facilitator superfamily protein(MSS1)",832703
"1149","AT1G14000","VIK","VH1-interacting kinase(VIK)",837960
"1150","AT4G24310","AT4G24310","transmembrane protein, putative (DUF679)(AT4G24310)",828534
"1151","AT2G17500","AT2G17500","Auxin efflux carrier family protein(AT2G17500)",816256
"1152","AT4G18950","AT4G18950","Integrin-linked protein kinase family(AT4G18950)",827630
"1153","AT1G59910","FH7","Actin-binding FH2 (formin homology 2) family protein(AT1G59910)",842285
"1154","AT2G30990","AT2G30990","arginine N-methyltransferase, putative (DUF688)(AT2G30990)",817650
"1155","AT1G03900","ATNAP4","non-intrinsic ABC protein 4(ABCI18)",839378
"1156","AT2G47485","AT2G47485","hypothetical protein(AT2G47485)",2745593
"1157","AT1G58340","ZF14","MATE efflux family protein(ZF14)",842203
"1158","AT1G65730","YSL7","YELLOW STRIPE like 7(YSL7)",842884
"1159","AT3G59120","AT3G59120","Cysteine/Histidine-rich C1 domain family protein(AT3G59120)",825081
"1160","AT5G22690","AT5G22690","Disease resistance protein (TIR-NBS-LRR class) family(AT5G22690)",832332
"1161","AT1G23560","AT1G23560","OBP32pep, putative (DUF220)(AT1G23560)",838966
"1162","AT5G57400","AT5G57400","transmembrane protein(AT5G57400)",835846
"1163","AT5G64250","AT5G64250","Aldolase-type TIM barrel family protein(AT5G64250)",836546
"1164","AT3G14610","CYP72A7","cytochrome P450, family 72, subfamily A, polypeptide 7(CYP72A7)",820689
"1165","AT1G36050","AT1G36050","Endoplasmic reticulum vesicle transporter protein(AT1G36050)",840509
"1166","AT5G54310","AGD5","ARF-GAP domain 5(AGD5)",835519
"1167","AT3G23560","ALF5","MATE efflux family protein(ALF5)",821935
"1168","AT4G32140","AT4G32140","EamA-like transporter family(AT4G32140)",829346
"1169","AT1G75760","AT1G75760","ER lumen protein retaining receptor family protein(AT1G75760)",843909
"1170","AT3G54680","AT3G54680","proteophosphoglycan-like protein(AT3G54680)",824633
"1171","AT4G35660","AT4G35660","selection/upkeep of intraepithelial T-cells protein, putative (DUF241)(AT4G35660)",829718
"1172","AT5G41170","AT5G41170","Pentatricopeptide repeat (PPR-like) superfamily protein(AT5G41170)",834119
"1173","AT3G51970","ASAT1","acyl-CoA sterol acyl transferase 1(ASAT1)",824360
"1174","AT5G47370","HAT2","Homeobox-leucine zipper protein 4 (HB-4) / HD-ZIP protein(HAT2)",834784
"1175","AT1G56660","AT1G56660","MAEBL domain protein(AT1G56660)",842121
"1176","AT2G02820","MYB88","myb domain protein 88(MYB88)",814812
"1177","AT2G02230","PP2B1","phloem protein 2-B1(PP2-B1)",814754
"1178","AT2G30500","NET4B","Kinase interacting (KIP1-like) family protein(NET4B)",817600
"1179","AT4G33420","PER47","Peroxidase superfamily protein(AT4G33420)",829479
"1180","AT5G19340","AT5G19340","hypothetical protein(AT5G19340)",832054
"1181","AT2G36080","ARF31","AP2/B3-like transcriptional factor family protein(ABS2)",818181
"1182","AT3G10815","AT3G10815","RING/U-box superfamily protein(AT3G10815)",2745878
"1183","AT1G05170","B3GALT2","Galactosyltransferase family protein(AT1G05170)",839292
"1184","AT5G16360","AT5G16360","NC domain-containing protein-like protein(AT5G16360)",831497
"1185","AT2G15480","UGT73B5","UDP-glucosyl transferase 73B5(UGT73B5)",816040
"1186","AT1G64950","CYP89A5","cytochrome P450, family 89, subfamily A, polypeptide 5(CYP89A5)",842803
"1187","AT4G15530","PPDK","pyruvate orthophosphate dikinase(PPDK)",827226
"1188","AT4G24040","TRE1","trehalase 1(TRE1)",828504
"1189","AT4G36380","ROT3","Cytochrome P450 superfamily protein(ROT3)",829790
"1190","AT1G30270","CIPK23","CBL-interacting protein kinase 23(CIPK23)",839907
"1191","AT1G08510","FATB","fatty acyl-ACP thioesterases B(FATB)",837372
"1192","AT4G27430","CIP7","COP1-interacting protein 7(CIP7)",828851
"1193","AT1G53840","PME1","pectin methylesterase 1(PME1)",841821
"1194","AT1G56700","AT1G56700","Peptidase C15, pyroglutamyl peptidase I-like protein(AT1G56700)",842126
"1195","AT1G62660","BFRUCT3","Glycosyl hydrolases family 32 protein(AT1G62660)",842563
"1196","AT1G12090","ELP","extensin-like protein(ELP)",837761
"1197","AT1G68870","ATSOFL2","SOB five-like 2(SOFL2)",843219
"1198","AT2G42300","BHLH48","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT2G42300)",818831
"1199","AT1G44350","ILL6","IAA-amino acid hydrolase ILR1-like 6(ILL6)",841026
"1200","AT3G23050","IAA7","indole-3-acetic acid 7(IAA7)",821879
"1201","AT5G22350","ELM1","fission ELM1-like protein (DUF1022)(ELM1)",832295
"1202","AT1G09250","BHLH149","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G09250)",837446
"1203","AT2G41420","AT2G41420","proline-rich family protein(WIH2)",818740
"1204","AT3G14595","AT3G14595","Ribosomal protein L18ae family(AT3G14595)",820686
"1205","AT4G37520","PER50","Peroxidase superfamily protein(AT4G37520)",829907
"1206","AT5G48540","CRRSP55","receptor-like protein kinase-related family protein(AT5G48540)",834910
"1207","AT5G56170","LLG1","LORELEI-LIKE-GPI-ANCHORED PROTEIN 1(LLG1)",835716
"1208","AT3G46280","AT3G46280","kinase-like protein(AT3G46280)",823773
"1209","AT3G05920","AT3G05920","Heavy metal transport/detoxification superfamily protein(AT3G05920)",819761
"1210","AT3G24420","AT3G24420","alpha/beta-Hydrolases superfamily protein(AT3G24420)",822032
"1211","AT4G37790","HAT22","Homeobox-leucine zipper protein family(HAT22)",829935
"1212","AT1G65520","ECI1","delta(3), delta(2)-enoyl CoA isomerase 1(ECI1)",842864
"1213","AT4G30260","AT4G30260","Integral membrane Yip1 family protein(AT4G30260)",829149
"1214","AT4G37680","HHP4","heptahelical protein 4(HHP4)",829922
"1215","AT3G21670","NPF6.4","Major facilitator superfamily protein(AT3G21670)",821721
"1216","AT5G11090","AT5G11090","serine-rich protein-like protein(AT5G11090)",830977
"1217","AT5G03520","RABE1D","RAB GTPase homolog 8C(RAB8C)",831817
"1218","AT5G49480","ATCP1","Ca2+-binding protein 1(CP1)",835008
"1219","AT5G55850","NOI","RPM1-interacting protein 4 (RIN4) family protein(NOI)",835679
"1220","AT5G63790","NAC102","NAC domain containing protein 102(NAC102)",836499
"1221","AT4G32810","CCD8","carotenoid cleavage dioxygenase 8(CCD8)",829417
"1222","AT5G50900","AT5G50900","ARM repeat superfamily protein(AT5G50900)",835162
"1223","AT1G69050","AT1G69050","hypothetical protein(AT1G69050)",843237
"1224","AT1G77640","ERF013","Integrase-type DNA-binding superfamily protein(AT1G77640)",844099
"1225","AT5G41800","AT5G41800","Transmembrane amino acid transporter family protein(AT5G41800)",834185
"1226","AT1G06520","GPAT1","glycerol-3-phosphate acyltransferase 1(GPAT1)",837163
"1227","AT4G02080","SAR1A","secretion-associated RAS super family 2(SAR2)",827368
"1228","AT3G13720","PRA1F3","PRA1 (Prenylated rab acceptor) family protein(PRA8)",820581
"1229","AT4G10840","AT4G10840","Tetratricopeptide repeat (TPR)-like superfamily protein(KLCR1)",826680
"1230","AT4G36780","BEH2","BES1/BZR1 homolog 2(BEH2)",829831
"1231","AT1G03870","FLA9","FASCICLIN-like arabinoogalactan 9(FLA9)",839384
"1232","AT3G51550","FER","Malectin/receptor-like protein kinase family protein(FER)",824318
"1233","AT1G74790","HIPL1","catalytics(AT1G74790)",843818
"1234","AT4G39050","AT4G39050","Kinesin motor family protein(AT4G39050)",830060
"1235","AT5G36160","TAT","Tyrosine transaminase family protein(AT5G36160)",833613
"1236","AT1G32090","AT1G32090","early-responsive to dehydration stress protein (ERD4)(AT1G32090)",840101
"1237","AT2G30930","AT2G30930","hypothetical protein(AT2G30930)",817644
"1238","AT3G48780","LCB2B","serine palmitoyltransferase 1(SPT1)",824039
"1239","AT5G41990","WNK8","with no lysine (K) kinase 8(WNK8)",834204
"1240","AT2G02870","SKIP11","Galactose oxidase/kelch repeat superfamily protein(AT2G02870)",814818
"1241","AT2G01480","AT2G01480","O-fucosyltransferase family protein(AT2G01480)",814676
"1242","AT1G76090","SMT3","sterol methyltransferase 3(SMT3)",843941
"1243","AT4G17800","AHL23","Putative AT-hook DNA-binding family protein(AT4G17800)",827502
"1244","AT1G16370","6-Oct","organic cation/carnitine transporter 6(OCT6)",838207
"1245","AT3G11550","CASP2","Uncharacterized protein family (UPF0497)(CASP2)",820328
"1246","AT5G58660","AT5G58660","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G58660)",835980
"1247","AT5G44574","AT5G44574","transmembrane protein(AT5G44574)",5008299
"1248","AT1G30440","AT1G30440","Phototropic-responsive NPH3 family protein(AT1G30440)",839923
"1249","AT5G22890","AT5G22890","C2H2 and C2HC zinc fingers superfamily protein(AT5G22890)",832353
"1250","AT4G33440","AT4G33440","Pectin lyase-like superfamily protein(AT4G33440)",829481
"1251","AT1G02000","GAE2","UDP-D-glucuronate 4-epimerase 2(GAE2)",839289
"1252","AT1G19910","VHA-C2","ATPase, F0/V0 complex, subunit C protein(AVA-P2)",838579
"1253","AT5G34850","PAP26","purple acid phosphatase 26(PAP26)",833406
"1254","AT1G08200","AXS2","UDP-D-apiose/UDP-D-xylose synthase 2(AXS2)",837341
"1255","AT1G12240","BFRUCT4","Glycosyl hydrolases family 32 protein(ATBETAFRUCT4)",837777
"1256","AT1G55850","CSLE1","cellulose synthase like E1(CSLE1)",842035
"1257","AT4G19880","AT4G19880","Glutathione S-transferase family protein(AT4G19880)",827734
"1258","AT1G01120","KCS1","3-ketoacyl-CoA synthase 1(KCS1)",839395
"1259","AT1G45688","AT1G45688","transmembrane protein(AT1G45688)",841102
"1260","AT2G29065","SCL34","GRAS family transcription factor(AT2G29065)",10723125
"1261","AT3G01400","AT3G01400","ARM repeat superfamily protein(AT3G01400)",821320
"1262","AT4G33980","AT4G33980","hypothetical protein(AT4G33980)",829544
"1263","AT4G38640","AT4G38640","Plasma-membrane choline transporter family protein(AT4G38640)",830020
"1264","AT4G08810","SUB1","calcium ion binding protein(SUB1)",826452
"1265","AT1G22530","PATL2","PATELLIN 2(PATL2)",838859
"1266","AT3G23750","AT3G23750","Leucine-rich repeat protein kinase family protein(AT3G23750)",821957
"1267","AT1G23760","JP630","BURP domain-containing protein(JP630)",838987
"1268","AT3G24550","PERK1","proline extensin-like receptor kinase 1(PERK1)",822051
"1269","AT1G08800","MYOB1","myosin-binding protein (Protein of unknown function, DUF593)(AT1G08800)",837402
"1270","AT2G41740","VLN2","villin 2(VLN2)",818773
"1271","AT5G35370","AT5G35370","S-locus lectin protein kinase family protein(AT5G35370)",833498
"1272","AT1G09970","LRR","Leucine-rich receptor-like protein kinase family protein(LRR XI-23)",837531
"1273","AT3G07570","AT3G07570","Cytochrome b561/ferric reductase transmembrane with DOMON related domain-containing protein(AT3G07570)",819948
"1274","AT4G01350","AT4G01350","Cysteine/Histidine-rich C1 domain family protein(AT4G01350)",828015
"1275","AT4G01540","NAC68","NAC with transmembrane motif1(NTM1)",828149
"1276","AT3G57880","AT3G57880","Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein(AT3G57880)",824957
"1277","AT1G52750","AT1G52750","alpha/beta-Hydrolases superfamily protein(AT1G52750)",841708
"1278","AT3G54510","AT3G54510","Early-responsive to dehydration stress protein (ERD4)(AT3G54510)",824616
"1279","AT2G25520","AT2G25520","Drug/metabolite transporter superfamily protein(AT2G25520)",817090
"1280","AT1G05850","CTL1","Chitinase family protein(POM1)",837095
"1281","AT3G19380","PUB25","plant U-box 25(PUB25)",821472
"1282","AT5G42090","AT5G42090","Lung seven transmembrane receptor family protein(AT5G42090)",834214
"1283","AT5G63640","AT5G63640","ENTH/VHS/GAT family protein(AT5G63640)",836484
"1284","AT2G41310","ARR8","response regulator 3(RR3)",818730
"1285","AT5G64100","PER69","Peroxidase superfamily protein(AT5G64100)",836531
"1286","AT1G61667","AT1G61667","serine protease, putative (Protein of unknown function, DUF538)(AT1G61667)",842463
"1287","AT1G76160","sks5","SKU5 similar 5(sks5)",843948
"1288","AT3G50830","COR413PM2","cold-regulated 413-plasma membrane 2(COR413-PM2)",824247
"1289","AT4G15800","RALFL33","ralf-like 33(RALFL33)",827260
"1290","AT5G55530","AT5G55530","Calcium-dependent lipid-binding (CaLB domain) family protein(AT5G55530)",835647
"1291","AT4G00150","SCL6","GRAS family transcription factor(HAM3)",828208
"1292","AT5G56040","AT5G56040","Leucine-rich receptor-like protein kinase family protein(AT5G56040)",835702
"1293","AT1G21910","ERF012","Integrase-type DNA-binding superfamily protein(DREB26)",838793
"1294","AT3G52450","PUB22","plant U-box 22(PUB22)",824410
"1295","AT1G76070","AT1G76070","hypothetical protein(AT1G76070)",843939
"1296","AT3G54990","SMZ","Integrase-type DNA-binding superfamily protein(SMZ)",824664
"1297","AT3G62720","XXT1","xylosyltransferase 1(XT1)",825446
"1298","AT3G57070","AT3G57070","Glutaredoxin family protein(AT3G57070)",824874
"1299","AT5G52430","AT5G52430","hydroxyproline-rich glycoprotein family protein(AT5G52430)",835319
"1300","AT2G38480","AT2G38480","Uncharacterized protein family (UPF0497)(AT2G38480)",818430
"1301","AT5G23750","AT5G23750","Remorin family protein(AT5G23750)",832440
"1302","AT3G05270","FPP3","filament-like protein (DUF869)(AT3G05270)",819691
"1303","AT1G68410","AT1G68410","Protein phosphatase 2C family protein(AT1G68410)",843170
"1304","AT1G76680","OPR1","12-oxophytodienoate reductase 1(OPR1)",844001
"1305","AT1G04620","HCAR","coenzyme F420 hydrogenase family / dehydrogenase, beta subunit family(HCAR)",839472
"1306","AT3G48990","AAE3","AMP-dependent synthetase and ligase family protein(AAE3)",824060
"1307","AT5G11000","AT5G11000","hypothetical protein (DUF868)(AT5G11000)",830967
"1308","AT4G12400","HOP3","stress-inducible protein(Hop3)",826849
"1309","AT2G14878","AT2G14878","ncRNA(AT2G14878)",10723065
"1310","AT1G01720","NAC002","NAC (No Apical Meristem) domain transcriptional regulator superfamily protein(ATAF1)",839265
"1311","AT4G12040","SAP7","A20/AN1-like zinc finger family protein(SAP7)",826812
"1312","AT2G36780","UGT73C3","UDP-Glycosyltransferase superfamily protein(AT2G36780)",818250
"1313","AT4G10810","AT4G10810","hypothetical protein(AT4G10810)",826677
"1314","AT1G52343","AT1G52343","transmembrane protein(AT1G52343)",6241332
"1315","AT1G30040","GA2OX2","gibberellin 2-oxidase(GA2OX2)",839883
"1316","AT3G27540","AT3G27540","beta-1,4-N-acetylglucosaminyltransferase family protein(AT3G27540)",822376
"1317","AT3G05770","AT3G05770","hypothetical protein(AT3G05770)",819746
"1318","AT4G24180","TLP1","THAUMATIN-LIKE PROTEIN 1(TLP1)",828519
"1319","AT1G43160","RAP2-6","related to AP2 6(RAP2.6)",840915
"1320","AT2G32530","CSLB3","cellulose synthase-like B3(CSLB03)",817814
"1321","AT3G02468","CPuORF9",NA,NA
"1322","AT3G27020","YSL6","YELLOW STRIPE like 6(YSL6)",822319
"1323","AT5G13370","AT5G13370","Auxin-responsive GH3 family protein(AT5G13370)",831178
"1324","AT1G58235","AT1G58235","hypothetical protein(AT1G58235)",842192
"1325","AT5G64090","AT5G64090","hyccin(AT5G64090)",836530
"1326","AT4G39270","AT4G39270","Leucine-rich repeat protein kinase family protein(AT4G39270)",830083
"1327","AT5G55630","TPK1","Outward rectifying potassium channel protein(KCO1)",835657
"1328","AT3G05320","AT3G05320","O-fucosyltransferase family protein(AT3G05320)",819696
"1329","AT3G61850","DOF3.7","Dof-type zinc finger DNA-binding family protein(DAG1)",825358
"1330","AT3G21690","AT3G21690","MATE efflux family protein(AT3G21690)",821723
"1331","AT4G20840","AT4G20840","FAD-binding Berberine family protein(AT4G20840)",827832
"1332","AT5G54380","THE1","protein kinase family protein(THE1)",835526
"1333","AT5G05410","DREB2A","DRE-binding protein 2A(DREB2A)",830424
"1334","AT5G52050","AT5G52050","MATE efflux family protein(AT5G52050)",835280
"1335","AT5G54585","AT5G54585","hypothetical protein(AT5G54585)",835547
"1336","AT4G25620","AT4G25620","hydroxyproline-rich glycoprotein family protein(AT4G25620)",828667
"1337","AT4G25830","AT4G25830","Uncharacterized protein family (UPF0497)(AT4G25830)",828688
"1338","AT5G26150","AT5G26150","protein kinase family protein(AT5G26150)",832684
"1339","AT4G39070","BBX20","B-box zinc finger family protein(BZS1)",830062
"1340","AT3G01520","AT3G01520","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G01520)",821122
"1341","AT4G32600","AT4G32600","C3H4 type zinc finger protein(AT4G32600)",829395
"1342","AT1G79900","BAC2","Mitochondrial substrate carrier family protein(BAC2)",844329
"1343","AT1G76220","AT1G76220","hypothetical protein (DUF241)(AT1G76220)",843955
"1344","AT2G37970","SOUL-1","SOUL heme-binding family protein(SOUL-1)",818374
"1345","AT1G22190","RAP2-13","Integrase-type DNA-binding superfamily protein(AT1G22190)",838824
"1346","AT3G43430","AT3G43430","RING/U-box superfamily protein(AT3G43430)",823423
"1347","AT1G35140","EXL1","Phosphate-responsive 1 family protein(PHI-1)",840399
"1348","AT2G03810","AT2G03810","18S pre-ribosomal assembly protein gar2-like protein(AT2G03810)",814907
"1349","AT3G56930","PAT04","DHHC-type zinc finger family protein(AT3G56930)",824860
"1350","AT4G16563","AT4G16563","Eukaryotic aspartyl protease family protein(AT4G16563)",827356
"1351","AT5G06800","AT5G06800","myb-like HTH transcriptional regulator family protein(AT5G06800)",830570
"1352","AT1G54290","AT1G54290","Translation initiation factor SUI1 family protein(AT1G54290)",841870
"1353","AT3G06750","AT3G06750","hydroxyproline-rich glycoprotein family protein(AT3G06750)",819860
"1354","AT1G50640","ERF3","ethylene responsive element binding factor 3(ERF3)",841486
"1355","AT5G24320","AT5G24320","Transducin/WD40 repeat-like superfamily protein(AT5G24320)",832502
"1356","AT4G39780","ERF060","Integrase-type DNA-binding superfamily protein(AT4G39780)",830136
"1357","AT1G63090","PP2A11","phloem protein 2-A11(PP2-A11)",842612
"1358","AT3G03860","APRL5","APR-like 5(APRL5)",821101
"1359","AT5G01810","CIPK15","CBL-interacting protein kinase 15(CIPK15)",830556
"1360","AT3G10450","SCPL7","serine carboxypeptidase-like 7(SCPL7)",820209
"1361","AT5G64260","EXL2","EXORDIUM like 2(EXL2)",836547
"1362","AT4G14990","AT4G14990","Topoisomerase II-associated protein PAT1(AT4G14990)",827158
"1363","AT2G24260","BHLH66","LJRHL1-like 1(LRL1)",816961
"1364","AT5G61260","AT5G61260","Plant calmodulin-binding protein-like protein(AT5G61260)",836247
"1365","AT2G26692","AT2G26692","ncRNA(AT2G26692)",5007911
"1366","AT3G05360","AtRLP30","receptor like protein 30(RLP30)",819700
"1367","AT1G22610","AT1G22610","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(AT1G22610)",838867
"1368","AT1G61100","AT1G61100","disease resistance protein (TIR class)(AT1G61100)",842403
"1369","AT3G05990","AT3G05990","Leucine-rich repeat (LRR) family protein(AT3G05990)",819770
"1370","AT1G69640","SBH1","sphingoid base hydroxylase 1(SBH1)",843300
"1371","AT2G47440","AT2G47440","Tetratricopeptide repeat (TPR)-like superfamily protein(AT2G47440)",819357
"1372","AT4G36790","AT4G36790","Major facilitator superfamily protein(AT4G36790)",829832
"1373","AT3G59690","IQD13","IQ-domain 13(IQD13)",825138
"1374","AT4G24480","AT4G24480","Protein kinase superfamily protein(AT4G24480)",828550
"1375","AT1G57990","PUP18","purine permease 18(PUP18)",842166
"1376","AT4G02540","AT4G02540","Cysteine/Histidine-rich C1 domain family protein(AT4G02540)",827919
"1377","AT5G54870","AT5G54870","inositol-1,4,5-trisphosphate 5-phosphatase(AT5G54870)",835578
"1378","AT3G05165","AT3G05165","Major facilitator superfamily protein(AT3G05165)",819680
"1379","AT5G44610","PCAP2","microtubule-associated protein 18(MAP18)",834489
"1380","AT5G39590","AT5G39590","TLD-domain containing nucleolar protein(AT5G39590)",833955
"1381","AT1G63500","AT1G63500","kinase with tetratricopeptide repeat domain-containing protein(BSK7)",842656
"1382","AT1G03590","PPC6-6","Protein phosphatase 2C family protein(AT1G03590)",839447
"1383","AT4G39640","GGT1","gamma-glutamyl transpeptidase 1(GGT1)",830118
"1384","AT2G11851","AT2G11851","hypothetical protein(AT2G11851)",6240259
"1385","AT1G60750","AT1G60750","NAD(P)-linked oxidoreductase superfamily protein(AT1G60750)",3767587
"1386","AT4G18940","AT4G18940","RNA ligase/cyclic nucleotide phosphodiesterase family protein(AT4G18940)",827629
"1387","AT3G12230","SCPL14","serine carboxypeptidase-like 14(scpl14)",820403
"1388","ATMG00640","ORF25",NA,NA
"1389","AT1G36610","AT1G36610","hypothetical protein(AT1G36610)",3767019
"1390","AT4G39404","AT4G39404","ncRNA(AT4G39404)",6240827
"1391","AT5G12270","AT5G12270","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G12270)",831102
"1392","AT3G45120","AT3G45120","hypothetical protein(AT3G45120)",823648
"1393","AT5G55360","AT3","MBOAT (membrane bound O-acyl transferase) family protein(AT5G55360)",835629
"1394","AT1G22340","UGT85A7","UDP-glucosyl transferase 85A7(UGT85A7)",838841
"1395","AT3G45860","CRK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 4(CRK4)",823729
"1396","AT1G61750","CRRSP1","Receptor-like protein kinase-related family protein(AT1G61750)",842472
"1397","AT3G03290","AT3G03290","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G03290)",821301
"1398","AT3G55150","ATEXO70H1","exocyst subunit exo70 family protein H1(EXO70H1)",824681
"1399","AT1G02520","ABCB11","P-glycoprotein 11(ABCB11)",839353
"1400","AT2G25964","AT2G25964","hypothetical protein(AT2G25964)",6240948
"1401","AT1G17330","AT1G17330","Metal-dependent phosphohydrolase(AT1G17330)",838304
"1402","AT3G53232","RTFL1","ROTUNDIFOLIA like 1(RTFL1)",2745963
"1403","AT5G13220","TIFY9","jasmonate-zim-domain protein 10(JAZ10)",831162
"1404","AT2G43890","AT2G43890","Pectin lyase-like superfamily protein(AT2G43890)",818993
"1405","AT2G44460","BGLU28","beta glucosidase 28(BGLU28)",819053
"1406","AT5G38710","POX2","Methylenetetrahydrofolate reductase family protein(AT5G38710)",833862
"1407","AT1G73165","CLE1","CLAVATA3/ESR-RELATED 1(CLE1)",28717420
"1408","AT5G13940","AT5G13940","aminopeptidase(AT5G13940)",831242
"1409","AT2G25440","AtRLP20","receptor like protein 20(RLP20)",817082
"1410","AT3G06260","GATL4","galacturonosyltransferase-like 4(GATL4)",819800
"1411","AT1G15050","IAA34","indole-3-acetic acid inducible 34(IAA34)",838070
"1412","AT2G41150","AT2G41150","plant/protein(AT2G41150)",818714
"1413","AT3G46300","AT3G46300","hypothetical protein(AT3G46300)",823775
"1414","AT5G67310","CYP81G1","cytochrome P450, family 81, subfamily G, polypeptide 1(CYP81G1)",836866
"1415","AT5G01542","AT5G01542","ncRNA(AT5G01542)",10723022
"1416","AT3G05950","AT3G05950","RmlC-like cupins superfamily protein(AT3G05950)",819765
"1417","AT3G50030","AT3G50030","ARM-repeat/Tetratricopeptide repeat (TPR)-like protein(AT3G50030)",824165
"1418","AT2G04550","IBR5","indole-3-butyric acid response 5(IBR5)",814997
"1419","AT5G54095","AT5G54095","proteoglycan-like protein(AT5G54095)",835496
"1420","AT1G10200","WLIM1","GATA type zinc finger transcription factor family protein(WLIM1)",837558
"1421","AT4G40070","ATL32","RING/U-box superfamily protein(AT4G40070)",830170
"1422","AT1G17030","AT1G17030","hypothetical protein(AT1G17030)",838273
"1423","AT1G08940","AT1G08940","Phosphoglycerate mutase family protein(AT1G08940)",837415
"1424","AT3G57280","FAX1","Transmembrane proteins 14C(AT3G57280)",824895
"1425","AT5G53360","AT5G53360","TRAF-like superfamily protein(AT5G53360)",835417
"1426","AT4G32208","AT4G32208","heat shock protein 70 (Hsp 70) family protein(AT4G32208)",6241015
"1427","AT1G18280","AT1G18280","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G18280)",838408
"1428","AT2G32660","AtRLP22","receptor like protein 22(RLP22)",817826
"1429","AT4G08850","AT4G08850","Leucine-rich repeat receptor-like protein kinase family protein(AT4G08850)",826456
"1430","AT4G25350","PHO1-H4","EXS (ERD1/XPR1/SYG1) family protein(SHB1)",828638
"1431","AT3G56050","AT3G56050","Protein kinase family protein(AT3G56050)",824771
"1432","AT5G39050","PMAT1","HXXXD-type acyl-transferase family protein(PMAT1)",833897
"1433","AT5G05850","PIRL1","plant intracellular ras group-related LRR 1(PIRL1)",830470
"1434","AT2G39210","AT2G39210","Major facilitator superfamily protein(AT2G39210)",818506
"1435","AT5G16170","AT5G16170","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT5G16170)",831475
"1436","AT2G46740","GULLO5","D-arabinono-1,4-lactone oxidase family protein(GulLO5)",819287
"1437","AT3G45130","LAS1","lanosterol synthase 1(LAS1)",823649
"1438","AT5G12010","AT5G12010","nuclease(AT5G12010)",831074
"1439","AT5G44910","AT5G44910","Toll-Interleukin-Resistance (TIR) domain family protein(AT5G44910)",834521
"1440","AT1G01550","BPS1","BPS1-like protein (DUF793)(BPS1)",839536
"1441","AT1G15350","AT1G15350","DUF4050 family protein(AT1G15350)",838104
"1442","AT2G28085","AT2G28085","SAUR-like auxin-responsive protein family(AT2G28085)",817353
"1443","AT1G51620","AT1G51620","Protein kinase superfamily protein(AT1G51620)",841587
"1444","AT4G12480","EARLI1","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(EARLI1)",826860
"1445","AT1G20225","AT1G20225","Thioredoxin superfamily protein(AT1G20225)",838611
"1446","AT3G22250","UGT82A1","UDP-Glycosyltransferase superfamily protein(AT3G22250)",821795
"1447","AT4G12490","AT4G12490","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12490)",826861
"1448","AT4G12500","AT4G12500","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12500)",826862
"1449","AT5G39760","ZHD10","homeobox protein 23(HB23)",833972
"1450","AT2G19803","AT2G19803","hypothetical protein(AT2G19803)",3768171
"1451","AT1G19610","PDF1.4","defensin-like protein(PDF1.4)",838548
"1452","AT3G29035","ATNAC3","NAC domain containing protein 3(NAC3)",822547
"1453","AT1G78720","AT1G78720","SecY protein transport family protein(AT1G78720)",844208
"1454","AT2G25470","AtRLP21","receptor like protein 21(RLP21)",817085
"1455","AT1G21670","AT1G21670","DPP6 amino-terminal domain protein(AT1G21670)",838769
"1456","AT3G19390","AT3G19400","Granulin repeat cysteine protease family protein(AT3G19390)",821473
"1457","AT3G28740","CYP81D11","Cytochrome P450 superfamily protein(CYP81D11)",822506
"1458","AT4G13060","AT4G13060","F-box associated ubiquitination effector family protein(AT4G13060)",826920
"1459","AT3G60140","BGLU30","Glycosyl hydrolase superfamily protein(DIN2)",825184
"1460","AT5G07080","AT5G07080","HXXXD-type acyl-transferase family protein(AT5G07080)",830599
"1461","AT2G16190","AT2G16190","hypothetical protein(AT2G16190)",816116
