"","gene","symbol","Description","Entrez"
"654","AT3G11430","GPAT5","glycerol-3-phosphate acyltransferase 5(GPAT5)",820316
"655","AT2G38870","AT2G38870","Serine protease inhibitor, potato inhibitor I-type family protein(AT2G38870)",818471
"656","AT2G39770","CYT1","Glucose-1-phosphate adenylyltransferase family protein(CYT1)",818562
"657","AT3G05580","TOPP9","Calcineurin-like metallo-phosphoesterase superfamily protein(TOPP9)",819724
"658","AT2G46330","AGP16","arabinogalactan protein 16(AGP16)",819241
"659","AT2G38170","CAX1","cation exchanger 1(CAX1)",818395
"660","AT5G08590","SRK2G","SNF1-related protein kinase 2.1(SNRK2.1)",830760
"661","AT5G35735","AT5G35735","Auxin-responsive family protein(AT5G35735)",833550
"662","AT3G07250","AT3G07250","RNA-binding (RRM-RBD-RNP motif) domain nuclear transport factor 2 family protein(AT3G07250)",819913
"663","AT4G22820","SAP9","A20/AN1-like zinc finger family protein(AT4G22820)",828381
"664","AT2G22510","AT2G22510","hydroxyproline-rich glycoprotein family protein(AT2G22510)",816784
"665","AT5G21090","AT5G21090","Leucine-rich repeat (LRR) family protein(AT5G21090)",832233
"666","AT4G21390","B120","S-locus lectin protein kinase family protein(B120)",827891
"667","AT3G08970","ERDJ3A","DNAJ heat shock N-terminal domain-containing protein(ATERDJ3A)",820049
"668","AT4G31550","WRKY11","WRKY DNA-binding protein 11(WRKY11)",829282
"669","AT5G47200","RABD2B","RAB GTPase homolog 1A(RAB1A)",834766
"670","AT1G01730","AT1G01730","hypothetical protein(AT1G01730)",839260
"671","AT1G14870","PCR2","PLANT CADMIUM RESISTANCE 2(PCR2)",838052
"672","AT1G04980","PDIL2-2","PDI-like 2-2(PDIL2-2)",839355
"673","AT1G01470","LEA14","Late embryogenesis abundant protein(LEA14)",837071
"674","AT5G15190","AT5G15190","hypothetical protein(AT5G15190)",831371
"675","AT3G05630","PLDP2","phospholipase D P2(PLDP2)",819730
"676","AT5G51640","YLS7","trichome birefringence-like protein (DUF828)(YLS7)",835238
"677","AT1G76180","ERD14","Dehydrin family protein(ERD14)",843950
"678","AT2G01890","PAP8","purple acid phosphatase 8(PAP8)",814720
"679","AT2G37940","IPCS2","Inositol phosphorylceramide synthase 2(AtIPCS2)",818371
"680","AT3G22200","POP2","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(POP2)",821784
"681","AT2G35700","ERF038","ERF family protein 38(ERF38)",818139
"682","AT4G00550","DGD2","digalactosyl diacylglycerol deficient 2(DGD2)",827960
"683","AT1G69980","AT1G69980","structural polyprotein(AT1G69980)",843335
"684","AT5G03460","AT5G03460","transmembrane protein(AT5G03460)",831829
"685","AT2G46990","IAA20","indole-3-acetic acid inducible 20(IAA20)",819313
"686","AT2G01540","AT2G01540","Calcium-dependent lipid-binding (CaLB domain) family protein(AT2G01540)",814683
"687","AT5G11210","ATGLR2.5","glutamate receptor 2.5(GLR2.5)",830991
"688","AT5G09260","VPS20.2","vacuolar protein sorting-associated protein 20.2(VPS20.2)",830785
"689","AT1G69460","AT1G69460","emp24/gp25L/p24 family/GOLD family protein(AT1G69460)",843278
"690","AT3G51250","AT3G51250","Senescence/dehydration-associated protein-like protein(AT3G51250)",824288
"691","AT1G24150","ATFH4","formin homologue 4(FH4)",839028
"692","AT2G45010","AT2G45010","PLAC8 family protein(AT2G45010)",819109
"693","AT3G51130","AT3G51130","transmembrane protein(AT3G51130)",824277
"694","AT3G10640","VPS60.1","SNF7 family protein(VPS60.1)",820233
"695","AT3G62600","ERDJ3B","DNAJ heat shock family protein(ATERDJ3B)",825434
"696","AT5G41560","AT5G41560","DET1 complexing ubiquitin ligase(AT5G41560)",834158
"697","AT5G04850","VPS60.2","SNF7 family protein(VPS60.2)",830364
"698","AT5G61390","NEN2","Polynucleotidyl transferase, ribonuclease H-like superfamily protein(AT5G61390)",836260
"699","AT2G26695","AT2G26695","Ran BP2/NZF zinc finger-like superfamily protein(AT2G26695)",2745562
"700","AT5G01180","NPF8.2","peptide transporter 5(PTR5)",831725
"701","AT1G05450","AT1G05450","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G05450)",837046
"702","AT1G70420","AT1G70420","DNA ligase-like protein, putative (DUF1645)(AT1G70420)",843378
"703","AT3G06420","ATG8H","Ubiquitin-like superfamily protein(ATG8H)",819816
"704","AT3G22240","AT3G22240","cysteine-rich/transmembrane domain PCC1-like protein(AT3G22240)",821794
"705","AT2G40370","LAC5","laccase 5(LAC5)",818630
"706","AT5G42830","AT5G42830","HXXXD-type acyl-transferase family protein(AT5G42830)",834294
"707","AT1G65820","AT1G65820","microsomal glutathione s-transferase(AT1G65820)",842893
"708","AT1G70490","ARF2-A","Ras-related small GTP-binding family protein(ARFA1D)",843385
"709","AT1G68300","AT1G68300","Adenine nucleotide alpha hydrolases-like superfamily protein(AT1G68300)",843159
"710","AT2G31570","GPX2","glutathione peroxidase 2(GPX2)",817715
"711","AT5G57060","AT5G57060","60S ribosomal L18a-like protein(AT5G57060)",835810
"712","AT1G17080","AT1G17080","Ribosomal protein L18ae family(AT1G17080)",838278
"713","AT3G13910","AT3G13910","hypothetical protein (DUF3511)(AT3G13910)",820604
"714","AT1G25275","AT1G25275","thionin-like protein(AT1G25275)",839111
"715","AT3G09390","MT2A","metallothionein 2A(MT2A)",820098
"716","AT1G75440","UBC16","ubiquitin-conjugating enzyme 16(UBC16)",843880
