"","gene","symbol","Description","Entrez"
"649","AT4G28850","XTH26","xyloglucan endotransglucosylase/hydrolase 26(XTH26)",829006
"650","AT1G75780","TUBB1","tubulin beta-1 chain(TUB1)",843911
"651","AT4G25820","XTH14","xyloglucan endotransglucosylase/hydrolase 14(XTH14)",828687
"652","AT3G14940","PPC3","phosphoenolpyruvate carboxylase 3(PPC3)",820723
"653","AT5G10260","RABH1E","RAB GTPase homolog H1E(RABH1e)",830890
"654","AT5G40330","MYB23","myb domain protein 23(MYB23)",834031
"655","AT1G09170","AT1G09170","P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain-containing protein(AT1G09170)",837437
"656","AT5G54970","AT5G54970","hypothetical protein(AT5G54970)",835588
"657","AT2G47530","AT2G47530","Pollen Ole e 1 allergen and extensin family protein(AT2G47530)",819366
"658","AT4G33790","FAR3","Jojoba acyl CoA reductase-related male sterility protein(CER4)",829521
"659","AT1G69240","MES15","methyl esterase 15(MES15)",843255
"660","AT5G42510","DIR1","Disease resistance-responsive (dirigent-like protein) family protein(AT5G42510)",834258
"661","AT1G60090","BGLU4","beta glucosidase 4(BGLU4)",842304
"662","AT5G48000","CYP708A2","cytochrome P450, family 708, subfamily A, polypeptide 2(CYP708A2)",834851
"663","AT5G48010","THAS1","thalianol synthase 1(THAS1)",834852
"664","AT3G54590","ATHRGP1","hydroxyproline-rich glycoprotein(HRGP1)",824624
"665","AT3G60280","UCC3","uclacyanin 3(UCC3)",825199
"666","AT3G55720","AT3G55720","replication factor C subunit, putative (DUF620)(AT3G55720)",824738
"667","AT3G54580","AT3G54580","Proline-rich extensin-like family protein(AT3G54580)",824623
"668","AT3G62680","PRP3","proline-rich protein 3(PRP3)",825442
"669","AT2G45750","AT2G45750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT2G45750)",819183
"670","AT3G10710","PME24","root hair specific 12(RHS12)",820240
"671","AT1G14960","AT1G14960","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT1G14960)",838061
"672","AT5G47990","CYP705A5","cytochrome P450, family 705, subfamily A, polypeptide 5(CYP705A5)",834850
"673","AT5G17700","AT5G17700","MATE efflux family protein(AT5G17700)",831637
"674","AT5G45580","AT5G45580","Homeodomain-like superfamily protein(AT5G45580)",834596
"675","AT2G25150","SCT","HXXXD-type acyl-transferase family protein(AT2G25150)",817053
"676","AT2G41970","AT2G41970","Protein kinase superfamily protein(AT2G41970)",818797
"677","AT5G38020","AT5G38020","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT5G38020)",833781
"678","AT5G49270","COBL9","COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family(SHV2)",834987
"679","AT5G21080","AT5G21080","hypothetical protein(AT5G21080)",832232
"680","AT1G63450","RHS8","root hair specific 8(RHS8)",842651
"681","AT1G55290","F6'H2","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G55290)",841974
"682","AT3G21180","ACA9","autoinhibited Ca(2+)-ATPase 9(ACA9)",821671
"683","AT1G33800","GXM3","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)(GXMT1)",840272
"684","AT1G12560","EXPA7","expansin A7(EXPA7)",837813
"685","AT4G29180","RHS16","root hair specific 16(RHS16)",829039
"686","AT3G09925","AT3G09925","Pollen Ole e 1 allergen and extensin family protein(AT3G09925)",820153
"687","AT3G60330","AHA7","H[+]-ATPase 7(HA7)",825204
