"","gene","symbol","Description","Entrez"
"651","AT1G35240","ARF20","auxin response factor 20(ARF20)",840413
"652","AT5G61430","NAC100","NAC domain containing protein 100(NAC100)",836264
"653","AT5G08600","AT5G08600","U3 ribonucleoprotein (Utp) family protein(AT5G08600)",830761
"654","AT5G53080","AT5G53080","Tetratricopeptide repeat (TPR)-like superfamily protein(AT5G53080)",835388
"655","AT1G60690","AT1G60690","NAD(P)-linked oxidoreductase superfamily protein(AT1G60690)",842363
"656","AT1G79580","SMB","NAC (No Apical Meristem) domain transcriptional regulator superfamily protein(SMB)",844296
"657","AT5G39820","ANAC094","NAC domain containing protein 94(NAC094)",833978
"658","AT1G10120","BHLH74","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G10120)",837549
"659","AT3G43920","DCL3","dicer-like 3(DCL3)",823508
"660","AT3G04340","emb2458","FtsH extracellular protease family(emb2458)",819589
"661","AT5G60780","NRT2.3","nitrate transporter 2.3(NRT2.3)",836199
"662","AT5G53144","AT5G53144",NA,NA
"663","AT3G58780","AGL1","K-box region and MADS-box transcription factor family protein(SHP1)",825047
"664","AT1G31050","BHLH111","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G31050)",839991
"665","AT3G54720","AMP1","Peptidase M28 family protein(AMP1)",824637
"666","AT5G11570","NPF1.3","Major facilitator superfamily protein(AT5G11570)",831029
"667","AT1G48690","AT1G48690","Auxin-responsive GH3 family protein(AT1G48690)",841291
"668","AT5G50560","AT5G50560","transmembrane protein, putative (DUF 3339)(AT5G50560)",835124
"669","AT2G47990","SWA1","transducin family protein / WD-40 repeat family protein(SWA1)",819411
"670","AT5G46100","AT5G46100","Pentatricopeptide repeat (PPR) superfamily protein(AT5G46100)",834651
"671","AT5G04530","KCS21","3-ketoacyl-CoA synthase 19(KCS19)",830332
"672","AT1G25450","KCS5","3-ketoacyl-CoA synthase 5(KCS5)",839131
"673","AT2G32560","AT2G32560","F-box family protein(AT2G32560)",817817
"674","AT1G80730","ZFP1","zinc-finger protein 1(ZFP1)",844412
"675","AT4G34790","AT4G34790","SAUR-like auxin-responsive protein family(AT4G34790)",829631
"676","AT1G53345","AT1G53345","DHHA1 domain protein(AT1G53345)",841770
"677","AT2G22330","CYP79B3","cytochrome P450, family 79, subfamily B, polypeptide 3(CYP79B3)",816765
"678","AT3G24340","CLSY4","chromatin remodeling 40(CHR40)",822023
"679","AT3G43890","AT3G43890","Cysteine/Histidine-rich C1 domain family protein(AT3G43890)",823505
"680","AT3G42670","CLSY1","chromatin remodeling 38(CHR38)",823287
"681","AT3G48410","AT3G48410","alpha/beta-Hydrolases superfamily protein(AT3G48410)",823999
"682","AT2G35600","BRXL1","BREVIS RADIX-like 1(BRXL1)",818126
"683","AT1G04610","YUC3","YUCCA 3(YUC3)",839474
"684","AT4G37740","GRF2","growth-regulating factor 2(GRF2)",829930
"685","AT3G19300","AT3G19300","Protein kinase superfamily protein(AT3G19300)",821464
"686","AT4G00380","FDM2","XH/XS domain-containing protein(FDM2)",828016
"687","AT4G31020","AT4G31020","alpha/beta-Hydrolases superfamily protein(AT4G31020)",829229
"688","AT5G14520","AT5G14520","pescadillo-like protein(AT5G14520)",831303
"689","AT5G16750","TOZ","Transducin family protein / WD-40 repeat family protein(TOZ)",831538
"690","AT2G20490","NOP10","nucleolar RNA-binding Nop10p family protein(NOP10)",816569
"691","AT3G59420","ACR4","crinkly4(CR4)",825111
"692","AT1G63660","AT1G63660","GMP synthase (glutamine-hydrolyzing), putative / glutamine amidotransferase(AT1G63660)",842670
"693","AT3G56570","AT3G56570","SET domain-containing protein(AT3G56570)",824824
"694","AT1G06720","AT1G06720","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G06720)",837182
"695","AT2G25980","JAL20","Mannose-binding lectin superfamily protein(AT2G25980)",817139
"696","AT4G17610","AT4G17610","tRNA/rRNA methyltransferase (SpoU) family protein(AT4G17610)",827480
"697","AT1G33750","TPS22","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT1G33750)",840266
"698","AT5G14750","WER","myb domain protein 66(MYB66)",831327
"699","AT3G14570","CALS8","glucan synthase-like 4(GSL04)",820683
"700","AT5G45210","AT5G45210","Disease resistance protein (TIR-NBS-LRR class) family(AT5G45210)",834557
"701","AT1G31950","TPS29","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT1G31950)",840085
"702","AT1G64790","ILA","ILITYHIA(ILA)",842787
"703","AT3G11964","AT3G11964","RIBOSOMAL RNA PROCESSING 5(AT3G11964)",820370
"704","AT3G55160","AT3G55160","thyroid adenoma-associated-like protein(AT3G55160)",824682
"705","AT3G06530","AT3G06530","ARM repeat superfamily protein(AT3G06530)",819831
"706","AT5G05560","APC1","E3 ubiquitin ligase(EMB2771)",830439
"707","AT1G05240","PER1","Peroxidase superfamily protein(AT1G05240)",839237
"708","AT1G79120","AT1G79120","Ubiquitin carboxyl-terminal hydrolase family protein(AT1G79120)",844253
"709","AT5G51490","PME59","Plant invertase/pectin methylesterase inhibitor superfamily(AT5G51490)",835223
"710","AT3G12970","AT3G12970","serine/arginine repetitive matrix-like protein(AT3G12970)",820483
"711","AT3G55690","AT3G55690","hypothetical protein(AT3G55690)",824735
"712","AT5G19160","TBL11","TRICHOME BIREFRINGENCE-LIKE 11(TBL11)",832036
"713","AT1G50920","AT1G50920","Nucleolar GTP-binding protein(AT1G50920)",841514
"714","AT5G28640","GIF1","SSXT family protein(AN3)",832968
"715","AT2G26730","AT2G26730","Leucine-rich repeat protein kinase family protein(AT2G26730)",817214
"716","AT3G27150","AT3G27150","Galactose oxidase/kelch repeat superfamily protein(AT3G27150)",822334
"717","AT4G16140","AT4G16140","proline-rich family protein(AT4G16140)",827300
"718","AT2G28600","AT2G28600","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT2G28600)",817408
"719","AT5G10170","IPS3","myo-inositol-1-phosphate synthase 3(MIPS3)",830881
"720","AT3G13980","AT3G13980","SKI/DACH domain protein(AT3G13980)",820612
"721","AT5G47800","AT5G47800","Phototropic-responsive NPH3 family protein(AT5G47800)",834831
"722","AT1G04870","PRMT10","protein arginine methyltransferase 10(PRMT10)",839393
"723","AT1G18880","NPF2.9","Major facilitator superfamily protein(NRT1.9)",838469
"724","AT2G35040","AT2G35040","AICARFT/IMPCHase bienzyme family protein(AT2G35040)",818069
"725","AT5G17270","AT5G17270","Protein prenylyltransferase superfamily protein(AT5G17270)",831592
"726","AT3G49730","AT3G49730","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G49730)",28719394
"727","AT4G04890","PDF2","protodermal factor 2(PDF2)",825828
"728","AT3G49500","RDR6","RNA-dependent RNA polymerase 6(RDR6)",824112
"729","AT2G40360","AT2G40360","Transducin/WD40 repeat-like superfamily protein(AT2G40360)",818629
"730","AT4G25730","AT4G25730","FtsJ-like methyltransferase family protein(AT4G25730)",828678
"731","AT1G15080","LPP2","lipid phosphate phosphatase 2(LPP2)",838072
"732","AT1G13410","AT1G13410","Tetratricopeptide repeat (TPR)-like superfamily protein(AT1G13410)",837901
"733","AT2G33570","AT2G33570","glycosyltransferase family protein (DUF23)(GALS1)",817922
"734","AT4G31250","AT4G31250","Leucine-rich repeat protein kinase family protein(AT4G31250)",829252
"735","AT4G37670","NAGS2","N-acetyl-l-glutamate synthase 2(NAGS2)",829921
"736","AT5G14050","AT5G14050","Transducin/WD40 repeat-like superfamily protein(AT5G14050)",831254
"737","AT4G32710","PERK14","Protein kinase superfamily protein(PERK14)",3770575
"738","AT5G61130","PDCB1","plasmodesmata callose-binding protein 1(PDCB1)",836234
"739","AT1G43170","ARP1","ribosomal protein 1(RP1)",840916
"740","AT2G06950","AT2G06950","hypothetical protein(AT2G06950)",3768536
"741","AT5G06360","AT5G06360","Ribosomal protein S8e family protein(AT5G06360)",830524
"742","AT5G09510","RPS15D","Ribosomal protein S19 family protein(AT5G09510)",830810
"743","AT1G23460","AT1G23460","Pectin lyase-like superfamily protein(AT1G23460)",838954
"744","AT2G31790","UGT74C1","UDP-Glycosyltransferase superfamily protein(AT2G31790)",817736
"745","AT3G10050","OMR1","L-O-methylthreonine resistant 1(OMR1)",820166
"746","AT3G62110","AT3G62110","Pectin lyase-like superfamily protein(AT3G62110)",825384
"747","AT1G31710","AT1G31710","Copper amine oxidase family protein(AT1G31710)",840058
"748","AT1G67040","AT1G67040","DnaA initiator-associating protein(TRM22)",843024
"749","AT4G24510","CER2","HXXXD-type acyl-transferase family protein(CER2)",828553
"750","AT5G50990","PCMP-H59","Tetratricopeptide repeat (TPR)-like superfamily protein(AT5G50990)",835172
"751","AT1G62110","AT1G62110","Mitochondrial transcription termination factor family protein(AT1G62110)",842507
"752","AT5G03150","JKD","C2H2-like zinc finger protein(JKD)",831919
"753","AT5G15740","AT5G15740","O-fucosyltransferase family protein(AT5G15740)",831430
"754","AT2G24230","AT2G24230","Leucine-rich repeat protein kinase family protein(AT2G24230)",816957
"755","AT5G19020","PCMP-E42","mitochondrial editing factor 18(MEF18)",832021
"756","AT3G03580","PCMP-H23","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G03580)",821229
"757","AT3G07290","AT3G07290","Pentatricopeptide repeat (PPR) superfamily protein(AT3G07290)",819917
"758","AT1G48610","AT1G48610","AT hook motif-containing protein(AT1G48610)",841282
"759","AT1G68640","PAN","bZIP transcription factor family protein(PAN)",843194
"760","AT5G57130","AT5G57130","Clp amino terminal domain-containing protein(AT5G57130)",835819
"761","AT1G56020","AT1G56020","serine/arginine repetitive matrix-like protein(AT1G56020)",842053
"762","AT1G63480","AHL12","AT hook motif DNA-binding family protein(AT1G63480)",842654
"763","AT4G00238","AT4G00238","DNA-binding storekeeper protein-related transcriptional regulator(AT4G00238)",825892
"764","AT3G53010","AT3G53010","carbohydrate esterase, putative (DUF303)(AT3G53010)",824467
"765","AT4G00310","MEE46","Putative membrane lipoprotein(EDA8)",827417
"766","AT2G01940","SGR5","C2H2-like zinc finger protein(SGR5)",814725
"767","AT4G35050","MSI3","Transducin family protein / WD-40 repeat family protein(MSI3)",829657
"768","AT3G03770","AT3G03770","Leucine-rich repeat protein kinase family protein(AT3G03770)",821164
"769","AT4G38660","AT4G38660","Pathogenesis-related thaumatin superfamily protein(AT4G38660)",830022
"770","AT1G49230","ATL78","RING/U-box superfamily protein(AT1G49230)",841346
"771","AT3G50870","GATA18","GATA type zinc finger transcription factor family protein(MNP)",824251
"772","AT4G09100","ATL39","RING/U-box superfamily protein(AT4G09100)",826488
"773","AT5G43175","BHLH139","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT5G43175)",834335
"774","AT3G20110","CYP705A20","cytochrome P450, family 705, subfamily A, polypeptide 20(CYP705A20)",821554
"775","AT5G19110","AT5G19110","Eukaryotic aspartyl protease family protein(AT5G19110)",832031
"776","ATMG00090","ATMG00090",NA,NA
"777","ATMG00510","NAD7",NA,NA
"778","AT1G75880","EXL1","SGNH hydrolase-type esterase superfamily protein(AT1G75880)",843921
"779","AT5G40850","UPM1","urophorphyrin methylase 1(UPM1)",834085
"780","AT1G29660","AT1G29660","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G29660)",839843
"781","AT2G15620","NIR1","nitrite reductase 1(NIR1)",816055
"782","AT1G18140","LAC1","laccase 1(LAC1)",838393
"783","AT4G35380","BIG4","SEC7-like guanine nucleotide exchange family protein(AT4G35380)",829691
"784","AT5G49215","AT5G49215","Pectin lyase-like superfamily protein(AT5G49215)",834981
"785","AT5G14150","AT5G14150","Emb:.1 protein, putative (Protein of unknown function, DUF642)(AT5G14150)",831265
"786","AT1G77690","LAX3","like AUX1 3(LAX3)",844105
"787","AT3G18190","CCT4","TCP-1/cpn60 chaperonin family protein(AT3G18190)",821346
"788","AT1G10400","UGT90A2","UDP-Glycosyltransferase superfamily protein(AT1G10400)",837580
"789","AT1G54000","GLL22","GDSL-like Lipase/Acylhydrolase superfamily protein(GLL22)",841838
"790","AT4G02270","RHS13","root hair specific 13(RHS13)",828083
"791","AT5G25757","AT5G25757","RNA polymerase I-associated factor PAF67(AT5G25757)",832644
"792","AT3G26330","CYP71B37","cytochrome P450, family 71, subfamily B, polypeptide 37(CYP71B37)",822237
"793","AT1G32560","AT1G32560","Late embryogenesis abundant protein, group 1 protein(AtLEA4-1)",840150
"794","AT2G35300","LEA18","Late embryogenesis abundant protein, group 1 protein(LEA18)",818097
"795","AT3G59340","AT3G59340","solute carrier family 35 protein (DUF914)(AT3G59340)",825103
"796","AT3G23800","SBP3","selenium-binding protein 3(SBP3)",821962
"797","AT1G71250","AT1G71250","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G71250)",843466
"798","AT4G05100","AtMYB74","myb domain protein 74(MYB74)",825855
"799","AT5G17630","XPT","Nucleotide/sugar transporter family protein(AT5G17630)",831629
"800","AT1G74720","QKY","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(QKY)",843811
"801","AT4G38770","PRP4","proline-rich protein 4(PRP4)",830032
"802","AT2G07734","AT2G07734","Alpha-L RNA-binding motif/Ribosomal protein S4 family protein(AT2G07734)",815406
"803","AT1G49600","RBP47A","RNA-binding protein 47A(RBP47A)",841384
"804","AT3G59670","AT3G59670","elongation factor(AT3G59670)",825136
"805","AT2G01630","AT2G01630","O-Glycosyl hydrolases family 17 protein(AT2G01630)",814692
"806","AT4G27950","CRF4","cytokinin response factor 4(CRF4)",828908
"807","AT1G03530","ATNAF1","nuclear assembly factor 1(NAF1)",839468
"808","AT2G37180","PIP2-3","Aquaporin-like superfamily protein(RD28)",818294
"809","AT3G16370","APG","GDSL-like Lipase/Acylhydrolase superfamily protein(AT3G16370)",820884
"810","AT3G12110","ACT11","actin-11(ACT11)",820385
"811","AT4G37410","CYP81F4","cytochrome P450, family 81, subfamily F, polypeptide 4(CYP81F4)",829895
"812","AT2G19640","ASHR2","ASH1-related protein 2(ASHR2)",816483
"813","AT2G32690","ATGRP23","glycine-rich protein 23(GRP23)",3768391
"814","AT4G02630","AT4G02630","Protein kinase superfamily protein(AT4G02630)",828217
"815","AT1G58370","RXF12","glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein(RXF12)",842206
"816","AT5G57920","ENODL10","early nodulin-like protein 10(ENODL10)",835903
"817","AT1G28160","ERF087","Integrase-type DNA-binding superfamily protein(AT1G28160)",839710
"818","AT3G21000","AT3G21000","Gag-Pol-related retrotransposon family protein(AT3G21000)",821651
"819","AT2G05040","AT2G05040","hypothetical protein(AT2G05040)",3767734
"820","AT3G20590","AT3G20590","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT3G20590)",821606
"821","AT3G49700","ACS9","1-aminocyclopropane-1-carboxylate synthase 9(ACS9)",824132
"822","AT2G01390","AT2G01390","Tetratricopeptide repeat (TPR)-like superfamily protein(EMB3111)",814667
"823","AT3G14550","GGPS3","geranylgeranyl pyrophosphate synthase 3(GGPS3)",820681
"824","AT4G22230","AT4G22230","defensin-like protein(AT4G22230)",828317
"825","AT3G03660","WOX11","WUSCHEL related homeobox 11(WOX11)",821196
"826","AT3G56230","AT3G56230","BTB/POZ domain-containing protein(AT3G56230)",824789
"827","AT5G23840","AT5G23840","MD-2-related lipid recognition domain-containing protein(AT5G23840)",832449
"828","AT4G14130","XTH15","xyloglucan endotransglucosylase/hydrolase 15(XTH15)",827051
"829","AT5G28960","AT5G28960","alpha-(1,6)-fucosyltransferase(AT5G28960)",833022
"830","AT5G54000","AT5G54000","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G54000)",835483
"831","AT5G62340","AT5G62340","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT5G62340)",836355
"832","AT2G34020","AT2G34020","Calcium-binding EF-hand family protein(AT2G34020)",817963
"833","AT4G13750","NOV","Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein(NOV)",827009
"834","AT4G01770","RGXT1","rhamnogalacturonan xylosyltransferase 1(RGXT1)",828129
"835","AT5G13000","CALS3","glucan synthase-like 12(GSL12)",831140
"836","AT5G59090","ATSBT4.12","subtilase 4.12(SBT4.12)",836026
"837","AT2G18540","AT2G18540","RmlC-like cupins superfamily protein(AT2G18540)",816369
"838","AT4G12545","AIR1B","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12545)",826867
"839","AT4G33120","AT4G33120","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G33120)",829449
"840","AT1G73340","AT1G73340","Cytochrome P450 superfamily protein(AT1G73340)",843669
"841","AT4G25580","AT4G25580","CAP160 protein(AT4G25580)",828663
"842","AT5G40820","ATR","Ataxia telangiectasia-mutated and RAD3-like protein(ATR)",834082
"843","ATCG00800","RPS3",NA,NA
"844","AT2G27000","CYP705A8","cytochrome P450, family 705, subfamily A, polypeptide 8(CYP705A8)",817242
"845","AT5G24900","CYP714A2","cytochrome P450, family 714, subfamily A, polypeptide 2(CYP714A2)",832559
"846","AT2G17330","CYP51G2","miscRNA(CYP51G2)",3768013
"847","AT4G28790","BHLH23","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT4G28790)",829000
"848","ATCG00360","YCF3",NA,NA
"849","AT3G26782","PCMP-H34","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G26782)",5008030
"850","ATCG00170","RPOC2",NA,NA
"851","ATCG00070","PSBK",NA,NA
"852","ATCG00420","NDHJ",NA,NA
"853","ATCG00430","NDHK",NA,NA
"854","ATCG00520","YCF4",NA,NA
"855","ATCG00120","ATPA",NA,NA
"856","ATCG00130","ATPF",NA,NA
"857","ATCG01010","NDHF",NA,NA
"858","ATCG00500","ACCD",NA,NA
"859","ATCG01070","NDHE",NA,NA
"860","AT2G07080","AT2G07080","hypothetical protein(AT2G07080)",3767913
"861","ATCG00650","RPS18",NA,NA
"862","ATCG00810","RPL22",NA,NA
"863","ATCG00820","RPS19",NA,NA
"864","ATCG00180","RPOC1",NA,NA
"865","ATCG00140","ATPH",NA,NA
"866","ATCG00150","ATPI",NA,NA
"867","AT1G73280","SCPL3","serine carboxypeptidase-like 3(scpl3)",843662
"868","AT1G28650","AT1G28650","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G28650)",839765
"869","ATCG00540","PETA",NA,NA
"870","AT3G14517","AT3G14517","hypothetical protein(AT3G14517)",3768769
"871","ATCG00660","RPL20",NA,NA
"872","ATCG00770","RPS8",NA,NA
"873","ATCG01090","NDHI",NA,NA
"874","ATCG00440","NDHC",NA,NA
"875","ATCG00640","RPL33",NA,NA
"876","ATCG00750","RPS11",NA,NA
"877","ATCG01080","NDHG",NA,NA
"878","ATCG01100","NDHA",NA,NA
"879","ATCG00860","YCF2-A",NA,NA
"880","ATCG00740","RPOA",NA,NA
"881","ATCG01110","NDHH",NA,NA
"882","ATCG01130","YCF1.2",NA,NA
"883","ATCG00040","MATK",NA,NA
"884","ATCG00780","RPL14",NA,NA
"885","AT2G03370","AT2G03370","O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase-like protein(AT2G03370)",814866
"886","AT3G63360","AT3G63360","defensin-like protein(AT3G63360)",825511
"887","AT5G05900","UGT76C3","UDP-Glycosyltransferase superfamily protein(AT5G05900)",830475
"888","AT2G16230","AT2G16230","O-Glycosyl hydrolases family 17 protein(AT2G16230)",816120
"889","AT4G21830","MSRB7","methionine sulfoxide reductase B7(MSRB7)",828271
"890","AT5G59520","ZIP2","ZRT/IRT-like protein 2(ZIP2)",836071
"891","AT3G62280","AT3G62280","GDSL-like Lipase/Acylhydrolase superfamily protein(AT3G62280)",825401
"892","AT4G37850","BHLH25","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT4G37850)",829941
"893","AT4G22110","AT4G22110","GroES-like zinc-binding dehydrogenase family protein(AT4G22110)",828300
"894","AT5G14340","AtMYB40","myb domain protein 40(MYB40)",831284
"895","AT1G68810","BHLH30","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G68810)",843213
"896","AT4G22212","AT4G22212","defensin-like protein(AT4G22212)",828313
"897","AT1G74260","PUR4","purine biosynthesis 4(PUR4)",843766
"898","AT3G23730","XTH16","xyloglucan endotransglucosylase/hydrolase 16(XTH16)",821955
"899","AT4G11320","AT4G11320","Papain family cysteine protease(AT4G11320)",826734
"900","AT5G16720","MYOB3","caldesmon-like protein (Protein of unknown function, DUF593)(AT5G16720)",831534
"901","AT5G04130","GYRBM","DNA GYRASE B2(GYRB2)",830291
"902","AT5G14090","AT5G14090","regulator of nonsense transcript protein(AT5G14090)",831258
"903","AT1G68400","AT1G68400","leucine-rich repeat transmembrane protein kinase family protein(AT1G68400)",843169
"904","AT3G49670","BAM2","Leucine-rich receptor-like protein kinase family protein(BAM2)",824129
"905","AT1G28170","SOT7","sulfotransferase 7(SOT7)",839711
"906","AT2G45470","FLA8","FASCICLIN-like arabinogalactan protein 8(FLA8)",819155
"907","AT5G62190","RH7","DEAD box RNA helicase (PRH75)(PRH75)",836340
"908","AT1G70850","MLP34","MLP-like protein 34(MLP34)",843422
"909","AT2G01520","MLP328","MLP-like protein 328(MLP328)",814681
"910","AT1G66190","AT1G66190","hypothetical protein(AT1G66190)",842934
"911","AT4G08990","MET2","DNA (cytosine-5-)-methyltransferase family protein(AT4G08990)",826477
"912","AT3G63370","OTP86","Tetratricopeptide repeat (TPR)-like superfamily protein(OTP86)",825512
"913","AT5G51460","TPPA","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(ATTPPA)",835220
"914","AT4G28652","AT4G28652","ncRNA(AT4G28652)",10723106
"915","AT4G29840","TS1","Pyridoxal-5'-phosphate-dependent enzyme family protein(MTO2)",829106
"916","AT3G60290","AT3G60290","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G60290)",825200
"917","AT1G57720","AT1G57720","Translation elongation factor EF1B, gamma chain(AT1G57720)",842147
"918","AT4G31290","AT4G31290","ChaC-like family protein(AT4G31290)",829256
"919","AT1G52100","AT1G52100","Mannose-binding lectin superfamily protein(AT1G52100)",841640
"920","AT3G20350","AT3G20350","actin cytoskeleton-regulatory complex pan-like protein(AT3G20350)",821579
"921","AT2G06850","XTH4","xyloglucan endotransglucosylase/hydrolase 4(XTH4)",815247
"922","AT2G37362","AT2G37362","ncRNA(AT2G37362)",10723143
"923","AT5G46290","KAS1","3-ketoacyl-acyl carrier protein synthase I(KASI)",834671
"924","AT5G53200","TRY","Homeodomain-like superfamily protein(TRY)",835401
"925","AT2G33330","CRRSP11","plasmodesmata-located protein 3(PDLP3)",817896
"926","AT3G18010","WOX1","WUSCHEL related homeobox 1(WOX1)",821325
"927","AT2G39560","AT2G39560","Putative membrane lipoprotein(AT2G39560)",818541
"928","AT3G60630","SCL22","GRAS family transcription factor(HAM2)",825234
"929","AT3G45430","LECRK15","Concanavalin A-like lectin protein kinase family protein(AT3G45430)",823681
"930","AT3G58700","RPL11B","Ribosomal L5P family protein(AT3G58700)",825039
"931","AT5G52470","MED36B","fibrillarin 1(FIB1)",835323
"932","AT1G62120","AT1G62120","Mitochondrial transcription termination factor family protein(AT1G62120)",842508
"933","AT1G76120","AT1G76120","Pseudouridine synthase family protein(AT1G76120)",843944
"934","AT2G26710","CYP734A1","Cytochrome P450 superfamily protein(BAS1)",817212
"935","AT1G06930","AT1G06930","TPRXL(AT1G06930)",837204
"936","AT5G18380","RPS16C","Ribosomal protein S5 domain 2-like superfamily protein(AT5G18380)",831956
"937","AT1G79760","DTA4","downstream target of AGL15-4(DTA4)",844315
"938","AT1G32190","AT1G32190","alpha/beta-Hydrolases superfamily protein(AT1G32190)",840111
"939","AT5G20630","GER3","germin 3(GER3)",832185
"940","AT1G72040","AT1G72040","P-loop containing nucleoside triphosphate hydrolases superfamily protein(dNK)",843535
"941","AT2G41840","RPS2C","Ribosomal protein S5 family protein(AT2G41840)",818784
"942","AT1G13730","AT1G13730","Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain-containing protein(AT1G13730)",837933
"943","AT4G23750","CRF2","cytokinin response factor 2(CRF2)",828475
"944","AT1G29900","CARB","carbamoyl phosphate synthetase B(CARB)",839868
"945","AT3G25860","LTA2","2-oxoacid dehydrogenases acyltransferase family protein(LTA2)",822181
"946","AT5G19510","AT5G19510","Translation elongation factor EF1B/ribosomal protein S6 family protein(AT5G19510)",832071
"947","AT2G23560","MES7","methyl esterase 7(MES7)",816888
"948","AT3G63200","PLP9","PATATIN-like protein 9(PLP9)",825495
"949","AT3G19820","DIM","cell elongation protein / DWARF1 / DIMINUTO (DIM)(DWF1)",821519
"950","AT5G64420","AT5G64420","DNA polymerase V family(AT5G64420)",836563
"951","AT1G15690","AVP1","Inorganic H pyrophosphatase family protein(AVP1)",838138
"952","AT3G13510","AT3G13510","carboxyl-terminal peptidase, putative (DUF239)(AT3G13510)",820553
"953","AT3G20810","JMJD5","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(JMJD5)",821629
"954","AT2G47930","AGP26","arabinogalactan protein 26(AGP26)",819405
"955","AT5G51550","EXL3","EXORDIUM like 3(EXL3)",835229
"956","AT1G13710","CYP78A5","cytochrome P450, family 78, subfamily A, polypeptide 5(CYP78A5)",837932
