"","gene","symbol","Description","Entrez"
"658","AT1G20900","AHL27","Putative AT-hook DNA-binding family protein(ESC)",838683
"659","AT3G05220","AT3G05220","Heavy metal transport/detoxification superfamily protein(AT3G05220)",819686
"660","AT1G24170","GATL8","Nucleotide-diphospho-sugar transferases superfamily protein(LGT9)",839030
"661","AT3G04140","AT3G04140","Ankyrin repeat family protein(AT3G04140)",819569
"662","AT4G00360","CYP86A2","cytochrome P450, family 86, subfamily A, polypeptide 2(CYP86A2)",828019
"663","AT4G29140","AT4G29140","MATE efflux family protein(ADS1)",829035
"664","AT1G33790","JAL4","jacalin lectin family protein(AT1G33790)",840271
"665","AT1G79920","HSP70-15","Heat shock protein 70 (Hsp 70) family protein(Hsp70-15)",844332
"666","AT4G36920","AP2","Integrase-type DNA-binding superfamily protein(AP2)",829845
"667","AT5G03120","AT5G03120","transmembrane protein(AT5G03120)",831807
"668","AT4G15080","PAT19","DHHC-type zinc finger family protein(AT4G15080)",827172
"669","AT2G37050","AT2G37050","Leucine-rich repeat protein kinase family protein(AT2G37050)",818281
"670","AT5G18290","SIP1-2","Aquaporin-like superfamily protein(SIP1;2)",831947
"671","AT1G14210","AT1G14210","Ribonuclease T2 family protein(AT1G14210)",837982
"672","AT2G26640","KCS11","3-ketoacyl-CoA synthase 11(KCS11)",817205
"673","AT2G27860","AXS1","UDP-D-apiose/UDP-D-xylose synthase 1(AXS1)",817332
"674","AT5G44340","TUBB4","tubulin beta chain 4(TUB4)",834459
"675","AT1G30120","PDH-E1","pyruvate dehydrogenase E1 beta(PDH-E1 BETA)",839891
"676","AT4G19410","PAE7","Pectinacetylesterase family protein(AT4G19410)",827682
"677","AT1G68460","IPT1","isopentenyltransferase 1(IPT1)",843175
"678","AT2G22710","AT2G22710","hypothetical protein(AT2G22710)",816801
"679","AT1G76210","AT1G76210","DUF241 domain protein, putative (DUF241)(AT1G76210)",843954
"680","AT2G07779","AT2G07779","hypothetical protein(AT2G07779)",28717843
"681","AT2G47180","GOLS1","galactinol synthase 1(GolS1)",819331
"682","AT5G42825","AT5G42825","hypothetical protein(AT5G42825)",2746181
"683","AT1G65870","DIR21","Disease resistance-responsive (dirigent-like protein) family protein(AT1G65870)",842898
"684","AT3G13061","AT3G13061","ncRNA(AT3G13061)",6241065
"685","AT5G17400","ER-ANT1","endoplasmic reticulum-adenine nucleotide transporter 1(ER-ANT1)",831606
"686","AT3G02515","SADHU6-1","hypothetical protein(SADHU6-1)",5007979
"687","AT1G13670","AT1G13670","hypothetical protein(AT1G13670)",837928
"688","AT4G00750","AT4G00750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G00750)",825923
"689","AT5G13720","AT5G13720","Uncharacterized protein family (UPF0114)(AT5G13720)",831217
"690","AT2G25080","GPX1","glutathione peroxidase 1(GPX1)",817046
"691","AT4G34350","ISPH","4-hydroxy-3-methylbut-2-enyl diphosphate reductase(HDR)",829585
"692","AT1G57980","PUP22","Nucleotide-sugar transporter family protein(AT1G57980)",842165
"693","AT1G78140","AT1G78140","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G78140)",844150
"694","AT3G13062","AT3G13062","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT3G13062)",820493
"695","AT5G24735","AT5G24735","ncRNA(AT5G24735)",5008225
"696","AT2G03730","ACR5","ACT domain repeat 5(ACR5)",814900
"697","AT5G15850","COL1","CONSTANS-like 1(COL1)",831442
"698","AT4G25450","ABCB28","non-intrinsic ABC protein 8(ABCB28)",828650
"699","AT1G08570","ACHT4","atypical CYS HIS rich thioredoxin 4(ACHT4)",837379
"700","AT4G08930","APRL6","APR-like 6(APRL6)",826471
"701","AT1G52550","AT1G52550","transmembrane protein(AT1G52550)",841686
"702","AT2G19650","AT2G19650","Cysteine/Histidine-rich C1 domain family protein(AT2G19650)",816484
"703","AT5G26270","AT5G26270","transmembrane protein(AT5G26270)",832696
"704","AT4G16580","AT4G16580","Protein phosphatase 2C family protein(AT4G16580)",827359
"705","AT5G50100","AT5G50100","Putative thiol-disulfide oxidoreductase DCC(AT5G50100)",835074
"706","AT1G48745","AT1G48745","hypothetical protein(AT1G48745)",5007786
"707","AT2G20920","AT2G20920","chaperone (DUF3353)(AT2G20920)",816626
"708","AT2G36835","AT2G36835","hypothetical protein(AT2G36835)",818256
"709","AT1G79600","AT1G79600","Protein kinase superfamily protein(AT1G79600)",844298
"710","AT2G40330","PYL6","PYR1-like 6(PYL6)",818626
"711","AT1G06430","FTSH8","FTSH protease 8(FTSH8)",837154
"712","AT1G50020","AT1G50020","tubulin alpha-6 chain(AT1G50020)",841426
"713","AT1G06690","AT1G06690","NAD(P)-linked oxidoreductase superfamily protein(AT1G06690)",837179
"714","AT1G10660","AT1G10660","transmembrane protein(AT1G10660)",837609
"715","AT2G40400","AT2G40400","DUF399 family protein, putative (DUF399 and DUF3411)(AT2G40400)",818633
"716","AT5G62810","PEX14","peroxin 14(PEX14)",836402
"717","AT2G24820","TIC55","translocon at the inner envelope membrane of chloroplasts 55-II(TIC55-II)",817019
"718","AT4G29905","AT4G29905","hypothetical protein(AT4G29905)",829113
"719","AT2G41250","AT2G41250","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT2G41250)",818724
"720","AT4G17840","AT4G17840","CAAX protease self-immunity protein(AT4G17840)",827507
"721","AT1G73650","AT1G73650","3-oxo-5-alpha-steroid 4-dehydrogenase (DUF1295)(AT1G73650)",843699
"722","AT5G52120","PP2A14","phloem protein 2-A14(PP2-A14)",835288
"723","AT3G06125","AT3G06125","ncRNA(AT3G06125)",5007986
"724","AT5G19850","AT5G19850","alpha/beta-Hydrolases superfamily protein(AT5G19850)",832105
"725","AT5G42200","ATL23","RING/U-box superfamily protein(AT5G42200)",834225
"726","AT1G13540","AT1G13540","hypothetical protein (DUF1262)(AT1G13540)",837914
"727","AT5G28145","AT5G28145","hypothetical protein(AT5G28145)",3770772
"728","AT1G22330","AT1G22330","RNA-binding (RRM/RBD/RNP motifs) family protein(AT1G22330)",838839
"729","AT4G10830","AT4G10830","hypothetical protein(AT4G10830)",3770201
"730","AT5G36870","CALS4","glucan synthase-like 9(GSL09)",833654
"731","AT3G19190","ATATG2","autophagy 2(ATG2)",821453
"732","AT3G56410","AT3G56410","hypothetical protein (DUF3133)(AT3G56410)",824808
"733","AT1G68580","AT1G68580","Agenet and bromo-adjacent homology (BAH) domain-containing protein(AT1G68580)",843187
"734","AT4G24520","ATR1","P450 reductase 1(ATR1)",828554
"735","AT4G32300","SD25","S-domain-2 5(SD2-5)",829365
"736","AT5G56870","BGAL4","beta-galactosidase 4(BGAL4)",835789
"737","AT1G36060","ERF055","Integrase-type DNA-binding superfamily protein(AT1G36060)",840510
"738","AT2G45620","AT2G45620","Nucleotidyltransferase family protein(AT2G45620)",819170
"739","AT2G20050","AT2G20050","protein phosphatase 2C and cyclic nucleotide-binding/kinase domain-containing protein(AT2G20050)",816524
"740","AT5G37710","AT5G37710","alpha/beta-Hydrolases superfamily protein(AT5G37710)",833749
"741","AT2G26280","CID7","CTC-interacting domain 7(CID7)",817168
"742","AT4G16680","AT4G16680","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G16680)",827370
"743","AT1G13080","CYP71B2","cytochrome P450, family 71, subfamily B, polypeptide 2(CYP71B2)",837865
"744","AT3G09600","RVE8","Homeodomain-like superfamily protein(RVE8)",820117
"745","AT3G55610","P5CSB","delta 1-pyrroline-5-carboxylate synthase 2(P5CS2)",824727
"746","AT3G60300","AT3G60300","RWD domain-containing protein(AT3G60300)",825201
"747","AT5G20520","WAV2","alpha/beta-Hydrolases superfamily protein(WAV2)",832174
"748","AT3G58490","LPPD","Phosphatidic acid phosphatase (PAP2) family protein(SPP1)",825018
"749","AT5G16110","AT5G16110","hypothetical protein(AT5G16110)",831468
"750","AT5G39660","CDF2","cycling DOF factor 2(CDF2)",833962
"751","AT1G64230","UBC28","ubiquitin-conjugating enzyme 28(UBC28)",842728
"752","AT5G14120","AT5G14120","Major facilitator superfamily protein(AT5G14120)",831262
"753","AT3G51910","HSFA7A","heat shock transcription factor A7A(HSFA7A)",824354
"754","AT4G32760","AT4G32760","ENTH/VHS/GAT family protein(AT4G32760)",829412
"755","AT3G07560","PEX13","peroxin 13(PEX13)",819945
"756","AT5G02840","RVE4","LHY/CCA1-like 1(LCL1)",831766
"757","AT5G53300","UBC10","ubiquitin-conjugating enzyme 10(UBC10)",835411
"758","AT2G23690","AT2G23690","HTH-type transcriptional regulator(AT2G23690)",816900
"759","AT3G61430","PIP1-1","plasma membrane intrinsic protein 1A(PIP1A)",825316
"760","AT3G25585","AAPT2","aminoalcoholphosphotransferase(AAPT2)",825529
"761","AT3G02470","SAMDC1","S-adenosylmethionine decarboxylase(SAMDC)",821214
"762","AT2G25430","AT2G25430","epsin N-terminal homology (ENTH) domain-containing protein / clathrin assembly protein-like protein(AT2G25430)",817081
"763","AT3G05900","AT3G05900","neurofilament protein-like protein(AT3G05900)",819759
"764","AT5G02180","AT5G02180","Transmembrane amino acid transporter family protein(AT5G02180)",831862
"765","AT5G10140","FLC","K-box region and MADS-box transcription factor family protein(FLC)",830878
"766","AT1G27100","AT1G27100","Actin cross-linking protein(AT1G27100)",839599
"767","AT5G05420","FKBP15-3","FKBP-like peptidyl-prolyl cis-trans isomerase family protein(AT5G05420)",830425
"768","AT4G31870","GPX7","glutathione peroxidase 7(GPX7)",829316
"769","AT5G43260","AT5G43260","chaperone protein dnaJ-like protein(AT5G43260)",834344
"770","AT2G47490","NDT1","NAD+ transporter 1(NDT1)",819362
"771","AT3G17609","HYH","HY5-homolog(HYH)",821027
"772","AT5G42940","AT5G42940","RING/U-box superfamily protein(AT5G42940)",834306
"773","AT1G76590","AT1G76590","PLATZ transcription factor family protein(AT1G76590)",843992
"774","AT3G19680","AT3G19680","hypothetical protein (DUF1005)(AT3G19680)",821505
"775","AT3G54140","NPF8.1","peptide transporter 1(PTR1)",824581
"776","AT1G64740","TUBA1","alpha-1 tubulin(TUA1)",842782
"777","AT3G49790","AT3G49790","Carbohydrate-binding protein(AT3G49790)",824141
"778","AT1G29180","AT1G29180","Cysteine/Histidine-rich C1 domain family protein(AT1G29180)",839792
"779","AT2G01900","AT2G01900","DNAse I-like superfamily protein(AT2G01900)",814721
"780","AT3G02140","AFP4","AFP2 (ABI five-binding protein 2) family protein(TMAC2)",821182
"781","AT3G17440","NPSN13","Putative plant snare 13(NPSN13)",821008
"782","AT1G24530","AT1G24530","Transducin/WD40 repeat-like superfamily protein(AT1G24530)",839068
"783","AT3G62420","ATBZIP53","basic region/leucine zipper motif 53(BZIP53)",825415
"784","AT3G07870","AT3G07870","F-box and associated interaction domains-containing protein(AT3G07870)",819978
"785","AT2G05540","AT2G05540","Glycine-rich protein family(AT2G05540)",815103
"786","AT5G56750","NDL1","N-MYC downregulated-like 1(NDL1)",835777
"787","AT3G57520","RFS2","seed imbibition 2(SIP2)",824919
"788","AT4G37610","BT5","BTB and TAZ domain protein 5(BT5)",829915
"789","AT2G21950","SKIP6","SKP1 interacting partner 6(SKIP6)",816731
"790","AT2G27500","AT2G27500","Glycosyl hydrolase superfamily protein(AT2G27500)",817295
"791","AT3G07700","AT3G07700","Protein kinase superfamily protein(AT3G07700)",819961
"792","AT5G14390","AT5G14390","alpha/beta-Hydrolases superfamily protein(AT5G14390)",831290
"793","AT4G28300","AT4G28300","formin-like protein (DUF1421)(AT4G28300)",828945
"794","AT4G31080","AT4G31080","integral membrane metal-binding family protein (DUF2296)(AT4G31080)",829235
"795","AT5G14840","AT5G14840","miscRNA(AT5G14840)",3770643
"796","AT1G51200","SAP2","A20/AN1-like zinc finger family protein(AT1G51200)",841543
"797","AT4G17730","SYP23","syntaxin of plants 23(SYP23)",827494
"798","AT3G26810","AFB2","auxin signaling F-box 2(AFB2)",822296
"799","AT2G01260","AT2G01260","hypothetical protein (DUF789)(AT2G01260)",814653
"800","AT1G57680","AT1G57680","plasminogen activator inhibitor(Cand1)",842144
"801","AT2G48020","AT2G48020","Major facilitator superfamily protein(AT2G48020)",819414
"802","AT1G68670","AT1G68670","myb-like transcription factor family protein(AT1G68670)",843197
"803","AT5G28080","WNK9","Protein kinase superfamily protein(WNK9)",832881
"804","AT4G24240","WRKY7","WRKY DNA-binding protein 7(WRKY7)",828525
"805","AT5G63760","ARI15","RING/U-box superfamily protein(ARI15)",836496
"806","AT1G69890","AT1G69890","actin cross-linking protein (DUF569)(AT1G69890)",843325
"807","AT1G52342","AT1G52342","hypothetical protein(AT1G52342)",28717346
"808","AT2G43140","BHLH129","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT2G43140)",818916
"809","AT5G23730","RUP2","Transducin/WD40 repeat-like superfamily protein(RUP2)",832438
"810","AT5G65380","AT5G65380","MATE efflux family protein(AT5G65380)",836663
"811","AT2G23290","AtMYB70","myb domain protein 70(MYB70)",816861
"812","AT3G22060","CRRSP38","Receptor-like protein kinase-related family protein(AT3G22060)",821768
"813","AT2G30600","AT2G30600","BTB/POZ domain-containing protein(AT2G30600)",817610
"814","AT3G17510","CIPK1","CBL-interacting protein kinase 1(CIPK1)",821016
"815","AT1G27290","AT1G27290","transmembrane protein(AT1G27290)",839618
"816","AT5G18650","AT5G18650","CHY-type/CTCHY-type/RING-type Zinc finger protein(AT5G18650)",831983
"817","AT1G69850","NPF4.6","nitrate transporter 1:2(NRT1:2)",843321
"818","AT3G04350","AT3G04350","vacuolar sorting-associated protein (DUF946)(AT3G04350)",819590
"819","AT5G60270","LECRK17","Concanavalin A-like lectin protein kinase family protein(AT5G60270)",836149
"820","AT4G34138","UGT73B1","UDP-glucosyl transferase 73B1(UGT73B1)",829561
"821","AT2G45180","AT2G45180","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT2G45180)",819126
"822","AT5G20250","RFS6","Raffinose synthase family protein(DIN10)",832147
"823","AT5G48160","OBE2","potyvirus VPg interacting protein (DUF1423)(OBE2)",834868
"824","AT2G36950","AT2G36950","Heavy metal transport/detoxification superfamily protein(AT2G36950)",818269
"825","AT5G56140","AT5G56140","RNA-binding KH domain-containing protein(AT5G56140)",835713
"826","AT3G54880","AT3G54880","zinc finger protein(AT3G54880)",824653
"827","AT1G80380","GLYK","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G80380)",844378
"828","AT4G24230","ACBP3","acyl-CoA-binding domain 3(ACBP3)",828524
"829","AT5G04040","SDP1","Patatin-like phospholipase family protein(SDP1)",830283
"830","AT1G55810","UKL3","uridine kinase-like 3(UKL3)",842031
"831","AT4G13530","AT4G13530","transmembrane protein(AT4G13530)",826985
"832","AT1G76520","AT1G76520","Auxin efflux carrier family protein(AT1G76520)",843985
"833","AT1G54740","AT1G54740","FANTASTIC four-like protein (DUF3049)(AT1G54740)",841915
"834","AT2G39570","ACR9","ACT domain-containing protein(ACR9)",818542
"835","AT4G15550","UGT75D1","indole-3-acetate beta-D-glucosyltransferase(IAGLU)",827229
"836","AT5G18850","AT5G18850","Low-density receptor-like protein(AT5G18850)",832003
"837","AT1G02820","AT1G02820","Late embryogenesis abundant 3 (LEA3) family protein(LEA3)",839304
"838","AT5G20380","ANTR6","phosphate transporter 4;5(PHT4;5)",832160
"839","AT5G67420","LBD37","LOB domain-containing protein 37(LBD37)",836878
"840","AT5G42900","COR27","cold regulated protein 27(COR27)",834301
"841","AT5G19120","AT5G19120","Eukaryotic aspartyl protease family protein(AT5G19120)",832032
"842","AT1G55152","AT1G55152","hypothetical protein(AT1G55152)",6240977
"843","AT3G15630","AT3G15630","plant/protein(AT3G15630)",820805
"844","AT5G10450","GRF6","G-box regulating factor 6(GRF6)",830909
"845","AT2G20670","AT2G20670","sugar phosphate exchanger, putative (DUF506)(AT2G20670)",816595
"846","AT1G10150","PP2A10","Carbohydrate-binding protein(AT1G10150)",837552
"847","AT2G04040","DTX1","MATE efflux family protein(DTX1)",814938
"848","AT4G12690","AT4G12690","DUF868 family protein (DUF868)(AT4G12690)",826881
"849","AT1G49032","AT1G49032","hypothetical protein(AT1G49032)",6240812
"850","AT3G06070","AT3G06070","hypothetical protein(AT3G06070)",819780
"851","AT4G36730","GBF1","G-box binding factor 1(GBF1)",829826
"852","AT5G05690","CYP90A1","Cytochrome P450 superfamily protein(CPD)",830453
"853","AT2G02710","TLP1","PAS/LOV protein B(PLPB)",814800
"854","AT5G23340","AT5G23340","RNI-like superfamily protein(AT5G23340)",832398
"855","AT3G15450","AT3G15450","aluminum induced protein with YGL and LRDR motifs(AT3G15450)",820784
"856","AT3G48530","KING1","SNF1-related protein kinase regulatory subunit gamma 1(KING1)",824012
"857","AT3G52480","AT3G52480","transmembrane protein(AT3G52480)",824413
"858","AT4G13250","NYC1","NAD(P)-binding Rossmann-fold superfamily protein(NYC1)",826942
"859","AT4G35770","STR15","Rhodanese/Cell cycle control phosphatase superfamily protein(SEN1)",829730
"860","AT1G11530","CXXS1","C-terminal cysteine residue is changed to a serine 1(CXXS1)",837696
"861","AT2G25200","AT2G25200","hypothetical protein (DUF868)(AT2G25200)",817058
"862","AT4G21810","DER2.1","DERLIN-2.1(DER2.1)",828269
"863","AT5G25350","EBF2","EIN3-binding F box protein 2(EBF2)",832607
"864","AT1G26800","AT1G26800","RING/U-box superfamily protein(AT1G26800)",839223
"865","AT1G45976","SBP1","S-ribonuclease binding protein 1(SBP1)",841106
"866","AT2G37750","AT2G37750","hypothetical protein(AT2G37750)",818352
"867","AT4G03030","OR23","Galactose oxidase/kelch repeat superfamily protein(AT4G03030)",828110
"868","AT5G61670","AT5G61670","orange protein(AT5G61670)",836289
"869","AT1G19400","AT1G19400","Erythronate-4-phosphate dehydrogenase family protein(AT1G19400)",838523
"870","AT4G24020","NLP7","NIN like protein 7(NLP7)",828502
"871","AT1G21360","GLTP2","glycolipid transfer protein 2(GLTP2)",838735
"872","AT2G43820","UGT74F2","UDP-glucosyltransferase 74F2(UGT74F2)",818986
"873","AT2G30615","AT2G30615","F-box/LRR protein(AT2G30615)",817611
"874","AT4G25835","AT4G25835","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G25835)",828689
"875","AT1G32400","TOM2A","tobamovirus multiplication 2A(TOM2A)",840133
"876","AT5G49700","AHL17","Putative AT-hook DNA-binding family protein(AT5G49700)",835033
"877","AT1G55530","AT1G55530","RING/U-box superfamily protein(AT1G55530)",842000
"878","AT3G48115","AT3G48115","ncRNA(AT3G48115)",5008073
"879","AT3G24050","GATA1","GATA transcription factor 1(GATA1)",821990
"880","AT5G23130","AT5G23130","Peptidoglycan-binding LysM domain-containing protein(AT5G23130)",832377
"881","AT5G52190","AT5G52190","Sugar isomerase (SIS) family protein(AT5G52190)",835295
"882","AT1G13700","PGL1","6-phosphogluconolactonase 1(PGL1)",837931
"883","AT2G29940","ABCG31","pleiotropic drug resistance 3(ABCG31)",817544
"884","AT5G24160","SQE6","squalene monooxygenase 6(SQE6)",832482
"885","AT1G70250","AT1G70250","receptor serine/threonine kinase(AT1G70250)",843361
"886","AT1G50180","AT1G50180","NB-ARC domain-containing disease resistance protein(AT1G50180)",841440
"887","AT2G32800","LECRKS2","protein kinase family protein(AP4.3A)",817841
"888","AT5G56550","OXS3","oxidative stress 3(OXS3)",835756
"889","AT5G24460","AT5G24460","RING-H2 zinc finger protein(AT5G24460)",832517
"890","AT5G24120","SIGE","sigma factor E(SIGE)",832477
"891","AT5G56100","AT5G56100","glycine-rich protein / oleosin(AT5G56100)",835709
"892","AT5G46780","AT5G46780","VQ motif-containing protein(AT5G46780)",834721
"893","AT5G43920","AT5G43920","transducin family protein / WD-40 repeat family protein(AT5G43920)",834414
"894","AT1G11260","STP1","sugar transporter 1(STP1)",837667
"895","AT3G24070","AT3G24070","Zinc knuckle (CCHC-type) family protein(AT3G24070)",821993
"896","AT2G01860","EMB975","Tetratricopeptide repeat (TPR)-like superfamily protein(EMB975)",814717
"897","AT5G59400","AT5G59400","PGR5-like A protein(AT5G59400)",836059
"898","AT4G35470","PIRL4","plant intracellular ras group-related LRR 4(PIRL4)",829699
"899","AT2G01270","QSOX2","quiescin-sulfhydryl oxidase 2(QSOX2)",814654
"900","AT3G55770","WLIM2B","GATA type zinc finger transcription factor family protein(WLIM2b)",824743
"901","AT1G35580","CINV1","cytosolic invertase 1(CINV1)",840454
"902","AT1G33050","AT1G33050","hypothetical protein(AT1G33050)",840200
"903","AT3G49160","PKP4","pyruvate kinase family protein(AT3G49160)",824077
"904","AT1G49500","AT1G49500","transcription initiation factor TFIID subunit 1b-like protein(AT1G49500)",841374
"905","AT2G32450","AT2G32450","Calcium-binding tetratricopeptide family protein(AT2G32450)",817806
"906","AT1G23870","TPS9","trehalose-phosphatase/synthase 9(TPS9)",838998
"907","AT5G36940","CAT3","cationic amino acid transporter 3(CAT3)",833664
"908","AT4G18510","CLE2","CLAVATA3/ESR-related 2(CLE2)",827583
"909","AT1G75800","AT1G75800","Pathogenesis-related thaumatin superfamily protein(AT1G75800)",843913
"910","AT1G76010","AT1G76010","Alba DNA/RNA-binding protein(AT1G76010)",843932
"911","AT1G11380","AT1G11380","PLAC8 family protein(AT1G11380)",837680
"912","AT3G12570","FYD","FYD(FYD)",820437
"913","AT1G17370","UBP1B","oligouridylate binding protein 1B(UBP1B)",838309
"914","AT2G32290","BAM6","beta-amylase 6(BAM6)",817789
"915","AT5G66270","AT5G66270","Zinc finger C-x8-C-x5-C-x3-H type family protein(AT5G66270)",836759
"916","AT1G15530","LECRKS1","Concanavalin A-like lectin protein kinase family protein(AT1G15530)",838123
"917","AT3G14650","CYP72A11","cytochrome P450, family 72, subfamily A, polypeptide 11(CYP72A11)",820693
"918","AT2G46340","SPA1","SPA (suppressor of phyA-105) protein family(SPA1)",819242
"919","AT5G04550","AT5G04550","type-1 restriction enzyme mjaxp r protein (DUF668)(AT5G04550)",830334
"920","AT1G53090","SPA4","SPA1-related 4(SPA4)",841743
"921","AT3G22750","AT3G22750","Protein kinase superfamily protein(AT3G22750)",821846
"922","AT1G10470","ARR4","response regulator 4(ARR4)",837587
"923","AT5G25120","CYP71B11","cytochrome p450, family 71, subfamily B, polypeptide 11(CYP71B11)",832583
"924","AT5G26280","AT5G26280","TRAF-like family protein(AT5G26280)",832697
"925","AT1G37130","NIA2","nitrate reductase 2(NIA2)",840630
"926","AT5G64300","RIBA1","GTP cyclohydrolase II(GCH)",836551
"927","AT5G52882","AT5G52882","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G52882)",5008305
"928","AT1G01540","AT1G01540","Protein kinase superfamily protein(AT1G01540)",839533
"929","AT5G56290","PEX5","peroxin 5(PEX5)",835728
"930","AT5G65010","ASN2","asparagine synthetase 2(ASN2)",836625
"931","AT2G22122","AT2G22122","hypothetical protein(AT2G22122)",2745552
"932","AT2G40540","POT2","potassium transporter 2(KT2)",818649
"933","AT1G31350","SKIP25","KAR-UP F-box 1(KUF1)",840024
"934","AT3G21760","UGT71B2","UDP-Glycosyltransferase superfamily protein(HYR1)",821730
"935","AT4G15700","GRXS3","Thioredoxin superfamily protein(AT4G15700)",827247
"936","AT4G21620","AT4G21620","glycine-rich protein(AT4G21620)",828249
"937","AT2G25780","AT2G25780","hypothetical protein (DUF1677)(AT2G25780)",817120
"938","AT2G32950","COP1","Transducin/WD40 repeat-like superfamily protein(COP1)",817857
"939","AT2G31750","UGT74D1","UDP-glucosyl transferase 74D1(UGT74D1)",817732
"940","AT5G03700","AT5G03700","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein(AT5G03700)",831753
"941","AT5G43630","TZP","zinc knuckle (CCHC-type) family protein(TZP)",834383
"942","AT2G23130","AGP17","arabinogalactan protein 17(AGP17)",816845
"943","AT4G23400","PIP1-5","plasma membrane intrinsic protein 1;5(PIP1;5)",828439
"944","AT3G14690","CYP72A15","cytochrome P450, family 72, subfamily A, polypeptide 15(CYP72A15)",820697
"945","AT5G60540","PDX2","pyridoxine biosynthesis 2(PDX2)",836175
"946","AT1G68440","AT1G68440","transmembrane protein(AT1G68440)",843173
"947","AT4G37760","SQE3","squalene epoxidase 3(SQE3)",829932
"948","AT2G01850","XTH27","endoxyloglucan transferase A3(EXGT-A3)",814716
"949","AT1G11650","RBP45B","RNA-binding (RRM/RBD/RNP motifs) family protein(RBP45B)",837708
"950","AT2G30520","RPT2","Phototropic-responsive NPH3 family protein(RPT2)",817601
"951","AT2G43330","INT1","inositol transporter 1(INT1)",818934
"952","AT3G14660","CYP72A13","cytochrome P450, family 72, subfamily A, polypeptide 13(CYP72A13)",820694
"953","AT5G05440","PYL5","Polyketide cyclase/dehydrase and lipid transport superfamily protein(PYL5)",830427
"954","AT2G34770","FAH1","fatty acid hydroxylase 1(FAH1)",818042
"955","AT5G11260","HY5","Basic-leucine zipper (bZIP) transcription factor family protein(HY5)",830996
"956","AT3G62660","GATL7","galacturonosyltransferase-like 7(GATL7)",825440
"957","AT4G17460","HAT1","Homeobox-leucine zipper protein 4 (HB-4) / HD-ZIP protein(HAT1)",827457
"958","AT1G75810","AT1G75810","transmembrane protein(AT1G75810)",843914
"959","AT1G26665","MED10B","Mediator complex, subunit Med10(AT1G26665)",839207
"960","AT2G19480","NAP1","nucleosome assembly protein 1;2(NAP1;2)",816467
"961","AT4G15780","ATVAMP724","vesicle-associated membrane protein 724(VAMP724)",827258
"962","AT1G64200","VHA-E3","vacuolar H+-ATPase subunit E isoform 3(VHA-E3)",842725
"963","AT3G57040","ARR9","response regulator 9(ARR9)",824871
"964","AT4G33580","BCA5","beta carbonic anhydrase 5(BCA5)",829498
"965","AT2G40620","AT2G40620","Basic-leucine zipper (bZIP) transcription factor family protein(AT2G40620)",818657
"966","AT1G22550","NPF5.16","Major facilitator superfamily protein(AT1G22550)",838861
"967","AT3G54690","SETH3","Sugar isomerase (SIS) family protein(SETH3)",824634
"968","AT1G02650","AT1G02650","Tetratricopeptide repeat (TPR)-like superfamily protein(AT1G02650)",837951
"969","AT4G36450","MPK14","mitogen-activated protein kinase 14(MPK14)",829797
"970","AT2G27880","AGO5","Argonaute family protein(AGO5)",817334
"971","AT4G37240","AT4G37240","HTH-type transcriptional regulator(AT4G37240)",829878
"972","AT1G78230","AT1G78230","Outer arm dynein light chain 1 protein(AT1G78230)",844159
"973","AT2G26980","CIPK3","CBL-interacting protein kinase 3(CIPK3)",817240
"974","AT4G37540","LBD39","LOB domain-containing protein 39(LBD39)",829909
"975","AT4G16690","PPD","methyl esterase 16(MES16)",827371
