"","gene","symbol","Description","Entrez"
"646","AT4G23000","AT4G23000","Calcineurin-like metallo-phosphoesterase superfamily protein(AT4G23000)",828399
"647","AT4G27370","VIII-B","P-loop containing nucleoside triphosphate hydrolases superfamily protein(VIIIB)",828845
"648","AT5G24750","AT5G24750","UDP-Glycosyltransferase superfamily protein(AT5G24750)",832544
"649","AT3G29410","TPS25","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT3G29410)",822602
"650","AT3G11500","AT3G11500","Small nuclear ribonucleoprotein family protein(AT3G11500)",820323
"651","AT4G18440","AT4G18440","L-Aspartase-like family protein(AT4G18440)",827575
"652","AT5G56260","AT5G56260","Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase(AT5G56260)",835725
"653","AT1G11600","CYP77B1","cytochrome P450, family 77, subfamily B, polypeptide 1(CYP77B1)",837704
"654","AT5G51750","ATSBT1.3","subtilase 1.3(SBT1.3)",835249
"655","AT2G37790","AKR4C10","NAD(P)-linked oxidoreductase superfamily protein(AKR4C10)",818356
"656","AT3G49680","BCAT3","branched-chain aminotransferase 3(BCAT3)",824130
"657","AT2G21130","CYP19-2","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein(AT2G21130)",816648
"658","AT5G36890","BGLU42","beta glucosidase 42(BGLU42)",833656
"659","AT5G45650","AT5G45650","subtilase family protein(AT5G45650)",834605
"660","AT5G57440","GPP2","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(GS1)",835849
"661","AT2G44860","AT2G44860","Ribosomal protein L24e family protein(AT2G44860)",819095
"662","AT3G20390","RIDA","endoribonuclease L-PSP family protein(AT3G20390)",821584
"663","AT4G09510","CINV2","cytosolic invertase 2(CINV2)",826535
"664","AT3G07200","AT3G07200","RING/U-box superfamily protein(AT3G07200)",819908
"665","AT5G18790","AT5G18790","Ribosomal protein L33 family protein(AT5G18790)",831997
"666","AT5G39600","AT5G39600","39S ribosomal protein(AT5G39600)",833956
"667","AT3G53530","NAKR3","Chloroplast-targeted copper chaperone protein(NAKR3)",824521
"668","AT3G05600","AT3G05600","alpha/beta-Hydrolases superfamily protein(AT3G05600)",819726
"669","AT5G47630","MTACP2","mitochondrial acyl carrier protein 3(mtACP3)",834813
"670","AT1G14410","WHY1","ssDNA-binding transcriptional regulator(WHY1)",838003
"671","AT1G79640","AT1G79640","Protein kinase superfamily protein(AT1G79640)",844303
"672","AT3G53900","UPP","uracil phosphoribosyltransferase(UPP)",824557
"673","AT3G29280","AT3G29280","hypothetical protein(AT3G29280)",822585
"674","AT3G51290","AT3G51290","pyridoxal-phosphate-dependent serine hydroxymethyltransferase, putative (DUF632)(AT3G51290)",824292
"675","AT5G11550","AT5G11550","ARM repeat superfamily protein(AT5G11550)",831027
"676","AT3G13175","AT3G13175","transmembrane protein(AT3G13175)",820507
"677","AT1G15570","CYCA2-3","CYCLIN A2;3(CYCA2;3)",838127
"678","AT3G01680","SEOB","sieve element occlusion amino-terminus protein(SEOR1)",821097
"679","AT3G23000","CIPK7","CBL-interacting protein kinase 7(CIPK7)",821874
"680","AT5G49555","AT5G49555","FAD/NAD(P)-binding oxidoreductase family protein(AT5G49555)",835017
"681","AT2G37460","AT2G37460","nodulin MtN21 /EamA-like transporter family protein(UMAMIT12)",818323
"682","AT5G22740","CSLA2","cellulose synthase-like A02(CSLA02)",832337
"683","AT1G61600","AT1G61600","DUF1262 family protein (DUF1262)(AT1G61600)",842456
"684","AT4G28630","ABCB23","ABC transporter of the mitochondrion 1(ABCB23)",828981
"685","AT1G45207","AT1G45207","Remorin family protein(AT1G45207)",841090
"686","AT3G62040","AT3G62040","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT3G62040)",825377
"687","AT4G01525","SADHU5-1","hypothetical protein(SADHU5-1)",828191
"688","AT1G06010","AT1G06010","basic leucine zipper/W2 domain protein(AT1G06010)",837110
"689","AT1G57590","PAE2","Pectinacetylesterase family protein(AT1G57590)",842135
"690","AT2G28470","BGAL8","beta-galactosidase 8(BGAL8)",817395
"691","AT1G53280","DJ1B","Class I glutamine amidotransferase-like superfamily protein(DJ1B)",841762
"692","AT4G00480","BHLH12","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(ATMYC1)",827965
"693","AT5G36210","AT5G36210","alpha/beta-Hydrolases superfamily protein(AT5G36210)",833618
"694","AT5G56200","AT5G56200","C2H2 type zinc finger transcription factor family(AT5G56200)",835719
"695","AT1G23080","PIN7","Auxin efflux carrier family protein(PIN7)",838916
"696","AT5G28290","NEK3","NIMA-related kinase 3(NEK3)",832912
"697","AT1G77590","LACS9","long chain acyl-CoA synthetase 9(LACS9)",844094
"698","AT2G22670","IAA8","indoleacetic acid-induced protein 8(IAA8)",816798
"699","AT1G34065","SAMC2","S-adenosylmethionine carrier 2(SAMC2)",840304
"700","AT1G69700","HVA22C","HVA22 homologue C(HVA22C)",843306
"701","AT2G24440","AT2G24440","selenium binding protein(AT2G24440)",816980
"702","AT1G62975","BHLH125","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G62975)",842600
"703","AT5G43990","SUVR2","SET-domain containing protein lysine methyltransferase family protein(SUVR2)",834422
"704","AT1G67910","AT1G67910","hypothetical protein(AT1G67910)",843119
"705","AT4G12900","AT4G12900","Gamma interferon responsive lysosomal thiol (GILT) reductase family protein(AT4G12900)",826902
"706","AT1G04110","SBT1.2","Subtilase family protein(SDD1)",839287
"707","AT5G18050","SAUR22","SAUR-like auxin-responsive protein family(SAUR22)",830999
"708","AT1G51405","AT1G51405","myosin-like protein(AT1G51405)",841565
"709","AT1G01380","ETC1","Homeodomain-like superfamily protein(ETC1)",838096
"710","AT4G20325","AT4G20325","ribonuclease H2 subunit B(AT4G20325)",5008148
"711","AT3G57920","SPL15","squamosa promoter binding protein-like 15(SPL15)",824961
"712","AT4G21480","STP12","sugar transporter protein 12(STP12)",828233
"713","AT2G34925","CLE42","CLAVATA3/ESR-RELATED 42(CLE42)",28718327
"714","AT5G14960","E2FD","DP-E2F-like 2(DEL2)",831348
"715","AT1G74770","AT1G74770","zinc ion binding protein(AT1G74770)",843816
"716","AT2G23360","FPP7","filament-like protein (DUF869)(AT2G23360)",816868
"717","AT2G06925","PLA2-ALPHA","Phospholipase A2 family protein(PLA2-ALPHA)",815261
"718","AT2G41480","PER25","peroxidase superfamily protein(AT2G41480)",818746
"719","AT1G68260","AT1G68260","Thioesterase superfamily protein(AT1G68260)",843155
"720","AT3G46970","PHS2","alpha-glucan phosphorylase 2(PHS2)",823850
"721","AT1G10522","AT1G10522","Serine/Threonine-kinase(PRIN2)",837593
"722","AT2G44040","DAPB1","Dihydrodipicolinate reductase, bacterial/plant(AT2G44040)",819009
"723","AT5G19600","SULTR3","sulfate transporter 3;5(SULTR3;5)",832080
"724","AT2G22200","ERF056","Integrase-type DNA-binding superfamily protein(AT2G22200)",816754
"725","AT2G02740","WHY3","ssDNA-binding transcriptional regulator(WHY3)",814803
"726","AT2G27402","AT2G27402","plastid transcriptionally active protein(AT2G27402)",2745565
"727","AT5G23310","FSD3","Fe superoxide dismutase 3(FSD3)",832395
"728","AT3G53650","AT3G53650","Histone superfamily protein(AT3G53650)",28719403
"729","AT2G37470","AT2G37470","Histone superfamily protein(AT2G37470)",818324
"730","AT5G53210","SPCH","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(SPCH)",835402
"731","AT1G56045","RPL41E","Ribosomal protein L41 family(AT1G56045)",2745833
"732","AT4G38370","AT4G38370","Phosphoglycerate mutase family protein(AT4G38370)",829994
"733","AT1G33930","AT1G33930","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G33930)",840290
"734","AT3G15270","SPL5","squamosa promoter binding protein-like 5(SPL5)",820758
"735","AT1G11112","AT1G11112","hypothetical protein(AT1G11112)",6240255
"736","AT3G28455","CLE25","CLAVATA3/ESR-RELATED 25(CLE25)",822475
"737","AT2G32230","PRORP1","proteinaceous RNase P 1(PRORP1)",817782
"738","AT1G69200","FLN2","fructokinase-like protein(FLN2)",843251
"739","AT3G21300","AT3G21300","RNA methyltransferase family protein(AT3G21300)",821684
"740","AT4G24670","TAR2","tryptophan aminotransferase related 2(TAR2)",828569
"741","AT2G43550","ATTI6","scorpion toxin-like knottin superfamily protein(AT2G43550)",818957
"742","AT4G28590","AT4G28590","polyadenylate-binding protein 2-binding protein(MRL7)",828977
"743","AT5G18030","SAUR21","SAUR-like auxin-responsive protein family(AT5G18030)",831670
"744","AT3G03850","AT3G03850","SAUR-like auxin-responsive protein family(SAUR26)",821111
"745","AT5G11190","SHN2","Integrase-type DNA-binding superfamily protein(SHN2)",830989
"746","AT1G17710","AT1G17710","Pyridoxal phosphate phosphatase-related protein(PEPC1)",838347
"747","AT3G03830","AT3G03830","SAUR-like auxin-responsive protein family(SAUR28)",821123
"748","AT1G78320","GSTU23","glutathione S-transferase TAU 23(GSTU23)",844167
"749","AT5G43150","AT5G43150","elongation factor(AT5G43150)",834332
"750","AT2G45600","CXE8","alpha/beta-Hydrolases superfamily protein(AT2G45600)",819168
"751","AT4G27240","AT4G27240","zinc finger (C2H2 type) family protein(AT4G27240)",828832
"752","AT3G14760","AT3G14760","transmembrane protein(AT3G14760)",820704
"753","AT1G49860","GSTF14","glutathione S-transferase (class phi) 14(GSTF14)",841409
"754","AT5G18010","SAUR19","SAUR-like auxin-responsive protein family(SAUR19)",831668
"755","AT1G67830","FXG1","alpha-fucosidase 1(FXG1)",843109
"756","AT4G34760","AT4G34760","SAUR-like auxin-responsive protein family(AT4G34760)",829628
"757","AT2G28410","AT2G28410","transmembrane protein(AT2G28410)",817389
"758","AT5G20635","GG3","guanine nucleotide-binding protein subunit gamma(AGG3)",832186
"759","AT4G38860","AT4G38860","SAUR-like auxin-responsive protein family(AT4G38860)",830041
"760","AT5G02760","AT5G02760","Protein phosphatase 2C family protein(AT5G02760)",831234
"761","AT5G19170","AT5G19170","NEP-interacting protein, putative (DUF239)(AT5G19170)",832037
"762","AT1G29270","AT1G29270","transcription factor bHLH35-like protein(AT1G29270)",839801
"763","AT1G80080","TMM","Leucine-rich repeat (LRR) family protein(TMM)",844348
"764","AT1G53520","FAP3","Chalcone-flavanone isomerase family protein(FAP3)",841787
"765","AT5G46690","BHLH71","beta HLH protein 71(bHLH071)",834712
"766","AT3G57600","DREB2F","Integrase-type DNA-binding superfamily protein(AT3G57600)",824929
"767","AT3G03840","AT3G03840","SAUR-like auxin-responsive protein family(SAUR27)",821121
"768","AT5G18430","AT5G18430","GDSL-like Lipase/Acylhydrolase superfamily protein(AT5G18430)",831961
"769","AT5G01015","AT5G01015","transmembrane protein(AT5G01015)",831731
"770","AT5G65040","AT5G65040","senescence-associated family protein (DUF581)(AT5G65040)",836628
"771","AT3G25717","RTFL16","ROTUNDIFOLIA like 16(RTFL16)",822160
"772","AT3G28070","AT3G28070","nodulin MtN21 /EamA-like transporter family protein(UMAMIT46)",822431
"773","AT3G16670","AT3G16670","Pollen Ole e 1 allergen and extensin family protein(AT3G16670)",820919
"774","AT1G67400","AT1G67400","ELMO/CED-12 family protein(AT1G67400)",843060
"775","AT3G51080","GATA6","GATA transcription factor 6(GATA6)",824272
"776","AT1G17650","GLYR2","glyoxylate reductase 2(GLYR2)",838342
"777","AT5G06670","AT5G06670","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G06670)",830555
"778","AT1G66940","AT1G66940","kinase-like protein(AT1G66940)",843012
"779","AT1G79840","GL2","HD-ZIP IV family of homeobox-leucine zipper protein with lipid-binding START domain-containing protein(GL2)",844323
"780","AT2G47240","LACS1","AMP-dependent synthetase and ligase family protein(LACS1)",819337
"781","AT2G26330","ERECTA","Leucine-rich receptor-like protein kinase family protein(ER)",817173
"782","AT4G32980","ATH1","homeobox protein ATH1(ATH1)",829435
"783","AT3G06880","AT3G06880","Transducin/WD40 repeat-like superfamily protein(AT3G06880)",819873
"784","AT3G49260","iqd21","IQ-domain 21(iqd21)",824087
"785","AT4G38950","AT4G38950","ATP binding microtubule motor family protein(AT4G38950)",830050
"786","AT1G29510","SAUR67","SAUR-like auxin-responsive protein family(SAUR68)",839828
"787","AT2G40670","ARR16","response regulator 16(RR16)",818662
"788","AT1G04800","AT1G04800","glycine-rich protein(AT1G04800)",839406
"789","AT1G09750","AT1G09750","Eukaryotic aspartyl protease family protein(AT1G09750)",837504
"790","AT3G28500","RPP2C","60S acidic ribosomal protein family(AT3G28500)",822480
"791","AT4G15440","CYP74B2","hydroperoxide lyase 1(HPL1)",827215
"792","AT5G61570","AT5G61570","Protein kinase superfamily protein(AT5G61570)",836278
"793","AT1G44760","AT1G44760","Adenine nucleotide alpha hydrolases-like superfamily protein(AT1G44760)",841040
"794","AT1G70550","AT1G70550","NEP-interacting protein, putative (DUF239)(AT1G70550)",843392
"795","AT3G57830","AT3G57830","Leucine-rich repeat protein kinase family protein(AT3G57830)",824952
"796","AT4G21550","VAL3","VP1/ABI3-like 3(VAL3)",828240
"797","AT2G37100","AT2G37100","protamine P1 family protein(AT2G37100)",818286
"798","AT4G28220","NDB1","NAD(P)H dehydrogenase B1(NDB1)",828937
"799","AT2G15090","KCS8","3-ketoacyl-CoA synthase 8(KCS8)",815998
"800","AT3G28290","AT14A","transmembrane protein, putative (DUF677)(AT14A)",822455
"801","AT4G20430","AT4G20430","Subtilase family protein(AT4G20430)",827791
"802","AT5G48360","FH9","Actin-binding FH2 (formin homology 2) family protein(AT5G48360)",834889
"803","AT2G20240","AT2G20240","GPI-anchored adhesin-like protein, putative (DUF3741)(TRM17)",816543
"804","AT3G28760","AT3G28760","3-dehydroquinate synthase(AT3G28760)",822508
"805","AT5G66560","AT5G66560","Phototropic-responsive NPH3 family protein(AT5G66560)",836788
"806","AT3G20790","AT3G20790","NAD(P)-binding Rossmann-fold superfamily protein(AT3G20790)",821627
"807","AT4G23940","AT4G23940","FtsH extracellular protease family(FtsHi1)",828494
"808","AT1G14440","ZHD4","homeobox protein 31(HB31)",838006
"809","AT3G04630","WDL1","WVD2-like 1(WDL1)",819621
"810","AT3G61830","ARF18","auxin response factor 18(ARF18)",825356
"811","AT4G13840","CER26","HXXXD-type acyl-transferase family protein(AT4G13840)",827018
"812","AT5G02450","RPL36C","Ribosomal protein L36e family protein(AT5G02450)",831907
"813","AT3G53740","RPL36B","Ribosomal protein L36e family protein(AT3G53740)",824541
"814","AT4G21770","AT4G21770","Pseudouridine synthase family protein(AT4G21770)",828265
"815","AT3G02820","AT3G02820","zinc knuckle (CCHC-type) family protein(AT3G02820)",821018
"816","AT5G26800","AT5G26800","xaa-pro aminopeptidase P(AT5G26800)",832738
"817","AT1G31860","HISN2","histidine biosynthesis bifunctional protein (HISIE)(AT-IE)",840076
"818","AT1G21560","AT1G21560","hypothetical protein(AT1G21560)",838757
"819","AT1G27120","B3GALT17","Galactosyltransferase family protein(AT1G27120)",839601
"820","AT5G09770","AT5G09770","Ribosomal protein L17 family protein(AT5G09770)",830837
"821","AT5G67110","ALC","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(ALC)",836846
"822","AT1G13250","GATL3","galacturonosyltransferase-like 3(GATL3)",837885
"823","AT4G18390","TCP2","TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 2(TCP2)",827568
"824","AT5G04620","ATBIOF","biotin F(BIOF)",830339
"825","AT2G42650","AT2G42650","Ribosomal protein L1p/L10e family(AT2G42650)",818865
"826","AT5G03250","AT5G03250","Phototropic-responsive NPH3 family protein(AT5G03250)",831894
"827","AT1G57860","RPL21F","Translation protein SH3-like family protein(AT1G57860)",842161
"828","AT5G43020","AT5G43020","Leucine-rich repeat protein kinase family protein(AT5G43020)",834317
"829","AT5G60210","ICR3","ROP interactive partner 5(RIP5)",836143
"830","AT3G02110","SCPL25","serine carboxypeptidase-like 25(scpl25)",821207
"831","AT4G37110","AT4G37110","Zinc-finger domain of monoamine-oxidase A repressor R1(AT4G37110)",829865
"832","AT3G52910","GRF4","growth-regulating factor 4(GRF4)",824457
"833","AT1G77580","FPP1","filament-like protein (DUF869)(AT1G77580)",844093
"834","AT5G13690","CYL1","alpha-N-acetylglucosaminidase family / NAGLU family(CYL1)",831214
"835","AT1G67590","AT1G67590","Remorin family protein(AT1G67590)",843080
"836","AT2G37380","MAKR3","membrane-associated kinase regulator(MAKR3)",818314
"837","AT5G43810","AGO10","Stabilizer of iron transporter SufD / Polynucleotidyl transferase(AGO10)",834403
"838","AT4G34980","SBT1.6","subtilisin-like serine protease 2(SLP2)",829650
"839","AT5G22090","AT5G22090","FAF-like protein (DUF3049)(AT5G22090)",832270
"840","AT1G73360","HDG11","homeodomain GLABROUS 11(HDG11)",843671
"841","AT1G18650","PDCB3","plasmodesmata callose-binding protein 3(PDCB3)",838446
"842","AT1G27660","BHLH110","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G27660)",839658
"843","AT1G04600","XI-A","myosin XI A(XIA)",839480
"844","AT3G62740","BGLU7","beta glucosidase 7(BGLU7)",825449
"845","AT2G32860","BGLU33","beta glucosidase 33(BGLU33)",817847
"846","AT2G02000","GAD3","glutamate decarboxylase 3(GAD3)",814731
"847","AT5G50820","anac097","NAC domain containing protein 97(NAC097)",835154
"848","AT2G43660","AT2G43660","Carbohydrate-binding X8 domain superfamily protein(AT2G43660)",818968
"849","AT4G10310","HKT1","high-affinity K+ transporter 1(HKT1)",826623
"850","AT1G68740","PHO1-H1","EXS (ERD1/XPR1/SYG1) family protein(PHO1;H1)",843205
"851","AT2G12440","AT2G12440","hypothetical protein(AT2G12440)",3768689
"852","AT1G02980","CUL2","cullin 2(CUL2)",839415
"853","AT5G55650","AT5G55650","transmembrane protein(AT5G55650)",835659
"854","AT2G03830","RGF8","root meristem growth factor(RGF8)",814909
"855","AT4G30662","AT4G30662","hypothetical protein(AT4G30662)",3770562
"856","AT1G26520","AT1G26520","Cobalamin biosynthesis CobW-like protein(AT1G26520)",839192
"857","AT5G51310","AT5G51310","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G51310)",835205
"858","AT1G10750","AT1G10750","carboxyl-terminal peptidase, putative (DUF239)(AT1G10750)",837618
"859","AT3G02030","AT3G02030","transferase(AT3G02030)",821242
"860","AT3G43690","AT3G43690","hypothetical protein(AT3G43690)",3769597
"861","AT4G01450","AT4G01450","nodulin MtN21 /EamA-like transporter family protein(UMAMIT30)",828176
"862","AT5G45560","EDR2L","Pleckstrin homology (PH) domain-containing protein / lipid-binding START domain-containing protein(AT5G45560)",834592
"863","AT5G25880","NADP-ME3","NADP-malic enzyme 3(NADP-ME3)",832657
"864","AT5G63960","POLD1","DNA polymerase delta subunit 1(AT5G63960)",836517
"865","AT1G63020","NRPD1","nuclear RNA polymerase D1A(NRPD1A)",842605
"866","AT5G15630","COBL4","COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family(IRX6)",831417
"867","AT4G08690","AT4G08690","Sec14p-like phosphatidylinositol transfer family protein(AT4G08690)",826436
"868","AT5G57590","BIO3-BIO1","adenosylmethionine-8-amino-7-oxononanoate transaminase(BIO1)",835863
"869","AT1G06420","AT1G06420","DNA ligase-like protein(AT1G06420)",837153
"870","AT3G15790","MBD11","methyl-CPG-binding domain 11(MBD11)",820822
"871","AT3G48440","AT3G48440","Zinc finger C-x8-C-x5-C-x3-H type family protein(AT3G48440)",824003
"872","AT5G41600","RTNLB4","VIRB2-interacting protein 3(BTI3)",834162
"873","AT5G01630","BRCA2B","BRCA2-like B(BRCA2B)",831710
"874","AT2G42260","PYM","uv-b-insensitive 4(UVI4)",818827
"875","AT3G24515","UBC37","ubiquitin-conjugating enzyme 37(UBC37)",822045
"876","AT1G02950","GSTF4","glutathione S-transferase F4(GSTF4)",838240
"877","AT1G06620","AT1G06620","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G06620)",837171
"878","AT1G15580","IAA5","indole-3-acetic acid inducible 5(IAA5)",838128
"879","AT3G20420","RTL2","RNAse THREE-like protein 2(RTL2)",821587
"880","AT4G26790","AT4G26790","GDSL-like Lipase/Acylhydrolase superfamily protein(AT4G26790)",828786
"881","AT5G48050","AT5G48050","Copia-like polyprotein/retrotransposon(AT5G48050)",834857
"882","AT4G24175","AT4G24175","kinesin-like protein(AT4G24175)",828518
"883","AT5G54510","GH3.6","Auxin-responsive GH3 family protein(DFL1)",835539
"884","AT1G79500","KDSA1","Aldolase-type TIM barrel family protein(AtkdsA1)",844288
"885","AT3G45850","AT3G45850","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G45850)",823728
"886","AT3G10180","AT3G10180","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G10180)",820180
"887","AT3G20975","AT3G20975","hypothetical protein(AT3G20975)",3768791
"888","AT3G45095","AT3G45095","hypothetical protein(AT3G45095)",3769645
"889","AT4G15380","CYP705A4","cytochrome P450, family 705, subfamily A, polypeptide 4(CYP705A4)",827204
"890","AT4G20730","AT4G20730","hypothetical protein(AT4G20730)",827822
"891","AT5G01060","AT5G01060","kinase with tetratricopeptide repeat domain-containing protein(BSK10)",831916
"892","AT2G43480","PER26","Peroxidase superfamily protein(AT2G43480)",818949
"893","AT5G13250","AT5G13250","RING finger protein(AT5G13250)",831165
"894","AT5G09500","RPS15C","Ribosomal protein S19 family protein(AT5G09500)",830809
"895","AT3G61660","AT3G61660","hypothetical protein(AT3G61660)",825339
"896","AT1G10530","AT1G10530","D-ribose-binding periplasmic protein(AT1G10530)",837594
"897","AT1G33280","BRN1","NAC domain containing protein 15(NAC015)",840223
"898","AT4G03965","AT4G03965","RING/U-box superfamily protein(AT4G03965)",825707
"899","AT1G26640","AT1G26640","Amino acid kinase family protein(AT1G26640)",839204
"900","AT4G22790","AT4G22790","MATE efflux family protein(AT4G22790)",828378
"901","AT3G01760","AT3G01760","Transmembrane amino acid transporter family protein(AT3G01760)",821086
"902","AT4G03610","AT4G03610","Metallo-hydrolase/oxidoreductase superfamily protein(AT4G03610)",825661
"903","AT5G42580","CYP705A12","cytochrome P450, family 705, subfamily A, polypeptide 12(CYP705A12)",834265
"904","AT2G12430","AT2G12430","hypothetical protein(AT2G12430)",28718255
"905","AT3G06220","AT3G06220","AP2/B3-like transcriptional factor family protein(AT3G06220)",819796
"906","AT2G30890","AT2G30890","Cytochrome b561/ferric reductase transmembrane protein family(AT2G30890)",817639
"907","AT1G67320","AT1G67320","DNA primase, large subunit family(EMB2813)",843052
"908","AT2G46110","KPHMT1","ketopantoate hydroxymethyltransferase 1(KPHMT1)",819219
"909","AT1G62620","AT1G62620","Flavin-binding monooxygenase family protein(AT1G62620)",842559
"910","AT2G45080","CYCU2-1","cyclin p3;1(cycp3;1)",819115
"911","AT2G22410","PCMP-E28","SLOW GROWTH 1(SLO1)",816772
"912","AT1G16830","AT1G16830","Pentatricopeptide repeat (PPR) superfamily protein(AT1G16830)",838254
"913","AT2G36970","UGT86A1","UDP-Glycosyltransferase superfamily protein(AT2G36970)",818271
"914","AT4G39530","PCMP-E52","Tetratricopeptide repeat (TPR)-like superfamily protein(AT4G39530)",830107
"915","AT2G39415","AT2G39415","F-box family protein(AT2G39415)",2745587
"916","AT4G22900","AT4G22900","transmembrane protein, putative (DUF1191)(AT4G22900)",828389
"917","AT3G17600","IAA31","indole-3-acetic acid inducible 31(IAA31)",821026
"918","AT1G77520","AT1G77520","O-methyltransferase family protein(AT1G77520)",844088
"919","AT5G60720","AT5G60720","electron transporter, putative (Protein of unknown function, DUF547)(AT5G60720)",836193
"920","AT4G30230","AT4G30230","hypothetical protein(AT4G30230)",829146
"921","AT4G16400","AT4G16400","transmembrane protein(AT4G16400)",827334
"922","AT5G43690","SOT1","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G43690)",834389
"923","AT5G60060","AT5G60060","F-box SKIP23-like protein (DUF295)(AT5G60060)",836128
"924","AT1G51538","AT1G51538","Aminotransferase-like, plant mobile domain family protein(AT1G51538)",5007789
"925","AT2G01510","PCMP-H37","Tetratricopeptide repeat (TPR)-like superfamily protein(AT2G01510)",814680
"926","AT5G51330","DYAD","SWITCH1(SWI1)",835207
"927","AT5G51350","AT5G51350","Leucine-rich repeat transmembrane protein kinase family protein(MOL1)",835209
"928","AT3G60740","TFCD","ARM repeat superfamily protein(TTN1)",825245
"929","AT4G02400","AT4G02400","U3 ribonucleoprotein (Utp) family protein(AT4G02400)",828039
"930","AT3G42660","AT3G42660","transducin family protein / WD-40 repeat family protein(AT3G42660)",823286
"931","AT4G26600","AT4G26600","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G26600)",828767
"932","AT5G64980","AT5G64980","transcription factor(AT5G64980)",836622
"933","AT3G13860","HSP60-3A","heat shock protein 60-3A(HSP60-3A)",820599
"934","AT5G46280","MCM3","Minichromosome maintenance (MCM2/3/5) family protein(MCM3)",834670
"935","AT1G13170","ORP1D","OSBP(oxysterol binding protein)-related protein 1D(ORP1D)",837875
"936","AT2G31270","CDT1A","CDT1-like protein A(CDT1A)",817684
"937","AT5G06460","UBA2","ubiquitin activating enzyme 2(UBA 2)",830534
"938","AT1G03840","MGP","C2H2 and C2HC zinc fingers superfamily protein(MGP)",839396
"939","AT1G02370","AT1G02370","Tetratricopeptide repeat (TPR)-like superfamily protein(AT1G02370)",837735
"940","AT3G01516","AT3G01516","transmembrane protein(AT3G01516)",28718492
"941","AT2G38970","AT2G38970","Zinc finger (C3HC4-type RING finger) family protein(AT2G38970)",818482
"942","AT3G55350","AT3G55350","PIF / Ping-Pong family of plant transposase(AT3G55350)",824701
"943","AT5G12250","TUBB6","beta-6 tubulin(TUB6)",831100
"944","AT2G01880","PAP7","purple acid phosphatase 7(PAP7)",814719
"945","AT3G21100","AT3G21100","RNA-binding (RRM/RBD/RNP motifs) family protein(AT3G21100)",821662
"946","AT1G63050","LPLAT2","MBOAT (membrane bound O-acyl transferase) family protein(LPLAT2)",842608
"947","AT1G72730","TIF4A-3","DEA(D/H)-box RNA helicase family protein(AT1G72730)",843605
"948","AT1G44900","MCM2","minichromosome maintenance (MCM2/3/5) family protein(MCM2)",841056
"949","AT1G74690","IQD31","IQ-domain 31(IQD31)",843808
"950","AT1G64190","AT1G64190","6-phosphogluconate dehydrogenase family protein(AT1G64190)",842724
"951","AT1G59359","RPS2B","Ribosomal protein S5 family protein(AT1G59359)",842237
"952","AT5G60960","PNM1","Pentatricopeptide repeat (PPR) superfamily protein(PNM1)",836217
"953","AT1G63160","RFC2","replication factor C 2(RFC2)",842620
"954","AT3G50300","AT3G50300","HXXXD-type acyl-transferase family protein(AT3G50300)",824192
"955","AT1G16350","AT1G16350","Aldolase-type TIM barrel family protein(AT1G16350)",838204
"956","AT5G20890","CCT2","TCP-1/cpn60 chaperonin family protein(AT5G20890)",832213
"957","AT1G61870","PPR336","pentatricopeptide repeat 336(PPR336)",842484
"958","AT2G15000","AT2G15000","caspase-6 protein(AT2G15000)",815989
"959","AT5G23100","AT5G23100","MIZU-KUSSEI-like protein (Protein of unknown function, DUF617)(AT5G23100)",832374
"960","AT4G15000","RPL27C","Ribosomal L27e protein family(AT4G15000)",827159
"961","AT5G47210","AT5G47210","Hyaluronan / mRNA binding family(AT5G47210)",834767
"962","AT1G22220","AT1G22220","F-box family protein(AUF2)",838827
"963","AT1G07210","AT1G07210","Ribosomal protein S18(AT1G07210)",837232
"964","AT2G01210","AT2G01210","Leucine-rich repeat protein kinase family protein(AT2G01210)",814649
"965","AT1G73590","PIN1","Auxin efflux carrier family protein(PIN1)",843693
"966","AT1G49740","AT1G49740","PLC-like phosphodiesterases superfamily protein(AT1G49740)",841397
"967","AT3G15357","AT3G15357","phosphopantothenoylcysteine decarboxylase subunit(AT3G15357)",820774
