"","gene","symbol","Description","Entrez"
"643","AT5G62800","AT5G62800","Protein with RING/U-box and TRAF-like domain(AT5G62800)",836401
"644","AT1G33612","AT1G33612","Leucine-rich repeat (LRR) family protein(AT1G33612)",10723140
"645","AT1G69870","NPF2.13","nitrate transporter 1.7(NRT1.7)",843323
"646","AT2G27380","EPR1","extensin proline-rich 1(EPR1)",817282
"647","AT5G07990","CYP75B1","Cytochrome P450 superfamily protein(TT7)",830693
"648","AT5G06760","LEA4-5","Late Embryogenesis Abundant 4-5(LEA4-5)",830565
"649","AT5G03795","AT5G03795","Exostosin family protein(AT5G03795)",3770626
"650","AT5G24130","AT5G24130","polypyrimidine tract-binding-like protein(AT5G24130)",832478
"651","AT4G25200","HSP23.6","mitochondrion-localized small heat shock protein 23.6(HSP23.6-MITO)",828623
"652","AT5G50360","AT5G50360","von willebrand factor A domain protein(AT5G50360)",835103
"653","AT1G76550","PFP-ALPHA2","Phosphofructokinase family protein(AT1G76550)",843988
"654","AT5G57390","AIL5","AINTEGUMENTA-like 5(AIL5)",835845
"655","AT1G17430","AT1G17430","alpha/beta-Hydrolases superfamily protein(AT1G17430)",838315
"656","AT3G11050","FER2","ferritin 2(FER2)",820276
"657","AT4G11190","DIR13","Disease resistance-responsive (dirigent-like protein) family protein(AT4G11190)",826721
"658","AT1G09540","MYB61","myb domain protein 61(MYB61)",837480
"659","AT2G12400","AT2G12400","plasma membrane fusion protein(AT2G12400)",815712
"660","AT2G31980","CYS2","PHYTOCYSTATIN 2(CYS2)",817757
"661","AT1G05650","AT1G05650","Pectin lyase-like superfamily protein(AT1G05650)",837072
"662","AT1G76470","AT1G76470","NAD(P)-binding Rossmann-fold superfamily protein(AT1G76470)",843980
"663","AT3G51238","AT3G51238","ncRNA(AT3G51238)",6240218
"664","AT1G12130","AT1G12130","Flavin-binding monooxygenase family protein(AT1G12130)",837765
"665","AT1G17180","GSTU25","glutathione S-transferase TAU 25(GSTU25)",838289
"666","AT3G27660","OL2","oleosin 4(OLEO4)",822388
"667","AT4G09610","GASA2","GAST1 protein homolog 2(GASA2)",826546
"668","AT3G63040","AT3G63040","hypothetical protein(AT3G63040)",825479
"669","AT2G40470","LBD15","LOB domain-containing protein 15(LBD15)",818641
"670","AT2G33070","NSP2","nitrile specifier protein 2(NSP2)",817869
"671","AT4G31830","AT4G31830","transmembrane protein(AT4G31830)",829312
"672","AT1G03120","ATRAB28","responsive to abscisic acid 28(RAB28)",839571
"673","AT1G77100","PER13","peroxidase superfamily protein(AT1G77100)",844045
"674","AT4G11310","AT4G11310","Papain family cysteine protease(AT4G11310)",826733
"675","AT1G78500","PEN6","Terpenoid cyclases family protein(AT1G78500)",844186
"676","AT5G60520","AT5G60520","Late embryogenesis abundant (LEA) protein-like protein(AT5G60520)",836173
"677","AT5G62330","AT5G62330","hypothetical protein(AT5G62330)",836354
"678","AT2G41470","AT2G41470","agamous-like MADS-box protein(AT2G41470)",818745
"679","AT4G28420","AT4G28420","Tyrosine transaminase family protein(AT4G28420)",828959
"680","AT1G31750","AT1G31750","proline-rich family protein(AT1G31750)",840062
"681","AT4G22100","BGLU3","beta glucosidase 2(BGLU3)",828299
"682","AT5G52670","AT5G52670","Copper transport protein family(AT5G52670)",835344
"683","AT3G28320","AT3G28320","transmembrane protein(AT3G28320)",822460
"684","AT3G28390","ABCB18","P-glycoprotein 18(ABCB18)",822468
"685","AT5G45860","PYL11","PYR1-like 11(PYL11)",834626
"686","AT4G01140","AT4G01140","transmembrane protein, putative (DUF1191)(AT4G01140)",828157
"687","AT4G38420","sks9","SKU5 similar 9(sks9)",829999
"688","AT1G12110","NPF6.3","nitrate transporter 1.1(NRT1.1)",837763
"689","AT3G47960","NPF2.10","Major facilitator superfamily protein(GTR1)",823951
"690","AT1G70460","PERK13","root hair specific 10(PERK13)",843382
"691","AT4G15160","DL3625W","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G15160)",827182
"692","AT2G41312","AT2G41312","ncRNA(AT2G41312)",5007951
"693","AT3G27650","LBD25","LOB domain-containing protein 25(LBD25)",822387
"694","AT5G17050","UGT78D2","UDP-glucosyl transferase 78D2(UGT78D2)",831568
"695","AT1G01300","AT1G01300","Eukaryotic aspartyl protease family protein(AT1G01300)",839375
"696","AT1G14500","AT1G14500","Ankyrin repeat family protein(AT1G14500)",838012
"697","AT3G14310","PME3","pectin methylesterase 3(PME3)",820651
"698","AT1G21310","EXT3","extensin 3(EXT3)",838728
"699","AT4G00080","UNE11","Plant invertase/pectin methylesterase inhibitor superfamily protein(UNE11)",828192
"700","AT5G36100","AT5G36100","transmembrane protein(AT5G36100)",833606
"701","AT5G58160","AT5G58160","actin binding protein(AT5G58160)",835928
"702","AT5G01050","LAC9","Laccase/Diphenol oxidase family protein(AT5G01050)",831812
"703","AT5G61350","AT5G61350","Protein kinase superfamily protein(AT5G61350)",836256
"704","AT4G15480","UGT84A1","UDP-Glycosyltransferase superfamily protein(UGT84A1)",827220
"705","AT5G02750","SGR9","RING/U-box superfamily protein(SGR9)",831806
"706","AT2G31585","AT2G31585","ncRNA(AT2G31585)",5007916
"707","AT2G23110","AT2G23110","Late embryogenesis abundant protein, group 6(AT2G23110)",816843
"708","AT2G32120","HSP70-8","heat-shock protein 70T-2(HSP70T-2)",817771
"709","AT1G06120","AT1G06120","Fatty acid desaturase family protein(AT1G06120)",837121
"710","AT5G55470","NHX4","Na+/H+ (sodium hydrogen) exchanger 3(NHX3)",835640
"711","AT4G11050","AtGH9C3","glycosyl hydrolase 9C3(GH9C3)",826706
"712","AT4G15350","CYP705A2","cytochrome P450, family 705, subfamily A, polypeptide 2(CYP705A2)",827201
"713","AT2G39040","PER24","Peroxidase superfamily protein(AT2G39040)",818490
"714","AT1G47980","AT1G47980","desiccation-like protein(AT1G47980)",841216
"715","AT5G52300","LTI65","CAP160 protein(LTI65)",835306
"716","AT3G55310","AT3G55310","NAD(P)-binding Rossmann-fold superfamily protein(AT3G55310)",824697
"717","AT4G34419","AT4G34419","hypothetical protein(AT4G34419)",10723104
"718","AT1G22600","AT1G22600","Late embryogenesis abundant protein (LEA) family protein(AT1G22600)",838866
"719","AT2G25890","AT2G25890","Oleosin family protein(AT2G25890)",817130
"720","AT1G12845","AT1G12845","transmembrane protein(AT1G12845)",837841
"721","AT3G54400","AT3G54400","Eukaryotic aspartyl protease family protein(AT3G54400)",824606
"722","AT1G04680","AT1G04680","Pectin lyase-like superfamily protein(AT1G04680)",839452
"723","AT1G62800","ASP4","aspartate aminotransferase 4(ASP4)",842579
"724","AT3G12610","DRT100","Leucine-rich repeat (LRR) family protein(DRT100)",820441
"725","AT2G38530","LTP2","lipid transfer protein 2(LTP2)",818435
"726","AT4G31330","AT4G31330","transmembrane protein, putative (Protein of unknown function, DUF599)(AT4G31330)",829260
"727","AT3G11210","CPRD49","SGNH hydrolase-type esterase superfamily protein(AT3G11210)",820291
"728","AT5G25460","AT5G25460","transmembrane protein, putative (Protein of unknown function, DUF642)(DGR2)",832620
"729","AT1G78610","MSL6","mechanosensitive channel of small conductance-like 6(MSL6)",844197
"730","AT3G14380","AT3G14380","Uncharacterized protein family (UPF0497)(AT3G14380)",820659
"731","AT1G76690","OPR2","12-oxophytodienoate reductase 2(OPR2)",844002
"732","AT1G16850","AT1G16850","transmembrane protein(AT1G16850)",838256
"733","AT1G50630","AT1G50630","extracellular ligand-gated ion channel protein (DUF3537)(AT1G50630)",841485
"734","AT5G63650","SRK2H","SNF1-related protein kinase 2.5(SNRK2.5)",836485
"735","AT1G65920","AT1G65920","Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain-containing protein(AT1G65920)",842904
"736","AT3G17120","AT3G17120","transmembrane protein(AT3G17120)",820969
"737","AT3G43800","GSTU27","glutathione S-transferase tau 27(GSTU27)",823491
"738","AT1G04250","IAA17","AUX/IAA transcriptional regulator family protein(AXR3)",839568
"739","AT5G14360","AT5G14360","Ubiquitin-like superfamily protein(AT5G14360)",831287
"740","AT1G78850","AT1G78850","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein(AT1G78850)",844222
"741","AT3G48280","CYP71A25","cytochrome P450, family 71, subfamily A, polypeptide 25(CYP71A25)",823986
"742","AT1G69530","EXPA1","expansin A1(EXPA1)",843288
"743","AT3G05490","RALFL22","ralf-like 22(RALFL22)",28718845
"744","AT5G38550","JAL44","Mannose-binding lectin superfamily protein(AT5G38550)",833843
"745","AT2G04680","AT2G04680","Cysteine/Histidine-rich C1 domain family protein(AT2G04680)",815011
"746","AT3G08030","AT3G08030","DNA-directed RNA polymerase subunit beta (Protein of unknown function, DUF642)(AT3G08030)",819994
"747","AT4G02330","PME41","Plant invertase/pectin methylesterase inhibitor superfamily(ATPMEPCRB)",828064
"748","AT3G20300","AT3G20300","extracellular ligand-gated ion channel protein (DUF3537)(AT3G20300)",821574
"749","AT4G30280","XTH18","xyloglucan endotransglucosylase/hydrolase 18(XTH18)",829151
"750","AT1G23720","AT1G23720","Proline-rich extensin-like family protein(AT1G23720)",838982
"751","AT1G26960","ATHB-23","homeobox protein 23(AtHB23)",839587
"752","AT5G45280","PAE11","Pectinacetylesterase family protein(AT5G45280)",834564
"753","AT5G40390","RFS5","Raffinose synthase family protein(SIP1)",834037
"754","AT2G34930","AT2G34930","disease resistance family protein / LRR family protein(AT2G34930)",818058
"755","AT3G02410","ICMEL2","alpha/beta-Hydrolases superfamily protein(ICME-LIKE2)",821191
"756","AT2G03445","MIR398A","ncRNA(MIR398a)",5007864
"757","AT4G22050","AT4G22050","Eukaryotic aspartyl protease family protein(AT4G22050)",828294
"758","AT4G33020","ZIP9","ZIP metal ion transporter family(ZIP9)",829439
"759","AT1G10970","ZIP4","zinc transporter(ZIP4)",837640
"760","AT3G27060","TSO2","Ferritin/ribonucleotide reductase-like family protein(TSO2)",822324
"761","AT5G09800","PUB28","ARM repeat superfamily protein(AT5G09800)",830840
"762","AT1G69880","TRX8","thioredoxin H-type 8(TH8)",843324
"763","AT5G64310","AGP1","arabinogalactan protein 1(AGP1)",836552
"764","AT3G21770","PER30","Peroxidase superfamily protein(AT3G21770)",821731
"765","AT4G17280","AT4G17280","Auxin-responsive family protein(AT4G17280)",827442
"766","AT2G36880","METK3","methionine adenosyltransferase 3(MAT3)",818260
"767","AT4G30980","BHLH69","LJRHL1-like 2(LRL2)",829223
"768","AT2G42610","LSH10","LIGHT-DEPENDENT SHORT HYPOCOTYLS-like protein (DUF640)(LSH10)",818861
"769","AT2G31360","ADS2","16:0delta9 desaturase 2(ADS2)",817694
"770","AT5G48800","AT5G48800","Phototropic-responsive NPH3 family protein(AT5G48800)",834938
"771","AT4G18800","RABA1D","RAB GTPase homolog A1D(RABA1d)",827614
"772","AT5G53990","UGT79B9","UDP-Glycosyltransferase superfamily protein(AT5G53990)",835482
"773","AT1G66360","AT1G66360","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G66360)",842954
"774","AT5G02000","AT5G02000","hypothetical protein(AT5G02000)",831865
"775","AT1G15640","AT1G15640","transmembrane protein(AT1G15640)",838134
"776","AT1G70890","MLP43","MLP-like protein 43(MLP43)",843427
"777","AT1G17830","AT1G17830","hypothetical protein (DUF789)(AT1G17830)",838361
"778","AT1G19190","CXE1","alpha/beta-Hydrolases superfamily protein(AT1G19190)",838502
"779","AT5G57550","XTH25","xyloglucan endotransglucosylase/hydrolase 25(XTH25)",835859
"780","AT5G04010","NSFBX","F-box family protein(AT5G04010)",830280
"781","AT1G54870","AT1G54870","NAD(P)-binding Rossmann-fold superfamily protein(AT1G54870)",841926
"782","AT2G23240","AT2G23240","Plant EC metallothionein-like protein, family 15(AtMT4b)",816856
"783","AT1G16730","UP6","hypothetical protein(UP6)",838244
"784","AT2G17080","AT2G17080","hypothetical protein (DUF241)(AT2G17080)",816213
"785","AT1G77450","anac032","NAC domain containing protein 32(NAC032)",844081
"786","AT1G53540","HSP17.6C","HSP20-like chaperones superfamily protein(AT1G53540)",841789
"787","AT3G46230","HSP17.4A","heat shock protein 17.4(HSP17.4)",823768
"788","AT4G16250","PHYD","phytochrome D(PHYD)",827319
"789","AT2G01830","AHK4","CHASE domain containing histidine kinase protein(WOL)",814714
"790","AT2G26420","PIP5K3","1-phosphatidylinositol-4-phosphate 5-kinase 3(PIP5K3)",817182
"791","AT1G64920","UGT79B11","UDP-Glycosyltransferase superfamily protein(AT1G64920)",842800
"792","AT3G44320","NIT3","nitrilase 3(NIT3)",823557
"793","AT4G37400","CYP81F3","cytochrome P450, family 81, subfamily F, polypeptide 3(CYP81F3)",829894
"794","AT5G60660","PIP2-4","plasma membrane intrinsic protein 2;4(PIP2;4)",836187
"795","AT1G28360","ERF12","ERF domain protein 12(ERF12)",839732
"796","AT2G19990","PR-1-LIKE","pathogenesis-related protein-1-like protein(PR-1-LIKE)",816518
"797","AT5G64210","AOX2","alternative oxidase 2(AOX2)",836542
"798","AT1G02810","PME7","Plant invertase/pectin methylesterase inhibitor superfamily(AT1G02810)",838078
"799","AT3G52470","AT3G52470","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT3G52470)",824412
"800","AT4G22010","sks4","SKU5 similar 4(sks4)",828290
"801","AT5G13910","LEP","Integrase-type DNA-binding superfamily protein(LEP)",831238
"802","AT3G55120","CHI1","Chalcone-flavanone isomerase family protein(TT5)",824678
"803","AT5G12030","HSP17.7","heat shock protein 17.6A(HSP17.6A)",831076
"804","AT2G32830","PHT1-5","phosphate transporter 1;5(PHT1;5)",817844
"805","AT4G27140","AT2S1","seed storage albumin 1(SESA1)",828822
"806","AT2G25340","VAMP712","vesicle-associated membrane protein 712(VAMP712)",817072
"807","AT5G48850","SDI1","Tetratricopeptide repeat (TPR)-like superfamily protein(ATSDI1)",834943
"808","AT5G54060","A3G2XYLT","UDP-glucose:flavonoid 3-o-glucosyltransferase(UF3GT)",835489
"809","AT1G12064","AT1G12064","transmembrane protein(AT1G12064)",3766707
"810","AT4G31470","AT4G31470","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G31470)",829274
"811","AT5G66440","AT5G66440","tRNA-methyltransferase non-catalytic subunit trm6MTase subunit(AT5G66440)",836776
"812","AT2G43580","AT2G43580","Chitinase family protein(AT2G43580)",818960
"813","AT3G21730","FOLB3","Dihydroneopterin aldolase(FOLB3)",821727
"814","AT4G30290","XTH19","xyloglucan endotransglucosylase/hydrolase 19(XTH19)",829152
"815","AT1G03990","FAO1","Long-chain fatty alcohol dehydrogenase family protein(AT1G03990)",839342
"816","AT1G80240","AT1G80240","choice-of-anchor C domain protein, putative (Protein of unknown function, DUF642)(DGR1)",844364
"817","AT5G55135","AT5G55135","hypothetical protein(AT5G55135)",835606
"818","AT1G16440","RHS3","root hair specific 3(RSH3)",838214
"819","AT2G41800","AT2G41800","imidazolonepropionase (Protein of unknown function, DUF642)(AT2G41800)",818779
"820","AT3G15260","AT3G15260","Protein phosphatase 2C family protein(AT3G15260)",820757
"821","AT5G02270","ABCI20","non-intrinsic ABC protein 9(ABCI20)",831709
"822","AT1G04700","AT1G04700","PB1 domain-containing protein tyrosine kinase(AT1G04700)",839437
"823","AT3G48260","WNK3","with no lysine (K) kinase 3(WNK3)",823984
"824","AT2G37040","PAL1","PHE ammonia lyase 1(PAL1)",818280
"825","AT2G25810","TIP4-1","tonoplast intrinsic protein 4;1(TIP4;1)",817123
"826","AT5G10840","TMN8","Endomembrane protein 70 protein family(EMP1)",830951
"827","AT1G47380","AT1G47380","Protein phosphatase 2C family protein(AT1G47380)",841141
"828","AT1G64980","CDI","Nucleotide-diphospho-sugar transferases superfamily protein(CDI)",842806
"829","AT5G03860","MLS","malate synthase(MLS)",831690
"830","AT1G53470","MSL4","mechanosensitive channel of small conductance-like 4(MSL4)",841782
"831","AT2G40610","EXPA8","expansin A8(EXPA8)",818656
"832","AT1G30690","PATL4","Sec14p-like phosphatidylinositol transfer family protein(AT1G30690)",839949
"833","AT4G19120","ERD3","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(ERD3)",827650
"834","AT1G11545","XTH8","xyloglucan endotransglucosylase/hydrolase 8(XTH8)",837698
"835","AT3G62270","BOR2","HCO3- transporter family(AT3G62270)",825400
"836","AT1G64110","AT1G64110","P-loop containing nucleoside triphosphate hydrolases superfamily protein(DAA1)",842716
"837","AT3G59220","PRN1","pirin(PRN)",825091
"838","AT3G28345","ABCB15","ABC transporter family protein(ABCB15)",822463
"839","AT2G22470","AGP2","arabinogalactan protein 2(AGP2)",816779
"840","AT5G40730","AGP24","arabinogalactan protein 24(AGP24)",834073
"841","AT1G17020","SRG1","senescence-related gene 1(SRG1)",838272
"842","AT2G05710","ACO2","aconitase 3(ACO3)",815120
"843","AT4G02940","AT4G02940","oxidoreductase, 2OG-Fe(II) oxygenase family protein(AT4G02940)",828132
"844","AT5G59290","UXS3","UDP-glucuronic acid decarboxylase 3(UXS3)",836047
"845","AT1G78570","RHM1","rhamnose biosynthesis 1(RHM1)",844193
"846","AT3G29360","UGD2","UDP-glucose 6-dehydrogenase family protein(UGD2)",822594
"847","AT1G55430","AT1G55430","Cysteine/Histidine-rich C1 domain family protein(AT1G55430)",841990
"848","AT5G02430","AT5G02430","Transducin/WD40 repeat-like superfamily protein(AT5G02430)",831780
"849","AT4G03820","AT4G03820","transmembrane protein, putative (DUF3537)(AT4G03820)",825687
"850","AT5G12330","LRP1","Lateral root primordium (LRP) protein-like protein(LRP1)",831108
"851","AT1G70770","AT1G70770","transmembrane protein (Protein of unknown function DUF2359, transmembrane)(AT1G70770)",843414
"852","AT3G61990","OMTF3","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(OMTF3)",825372
"853","AT4G39390","NST-K1","nucleotide sugar transporter-KT 1(NST-K1)",830094
"854","AT1G62790","AT1G62790","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G62790)",842578
"855","AT3G06860","MFP2","multifunctional protein 2(MFP2)",819870
"856","AT1G61890","AT1G61890","MATE efflux family protein(AT1G61890)",842485
"857","AT1G75590","AT1G75590","SAUR-like auxin-responsive protein family(AT1G75590)",843894
"858","AT4G17550","AT4G17550","Major facilitator superfamily protein(G3Pp4)",827470
"859","AT2G28420","AT2G28420","Lactoylglutathione lyase / glyoxalase I family protein(GLYI8)",817390
"860","AT2G31083","CLE5","CLAVATA3/ESR-RELATED 5(CLE5)",817663
"861","AT2G38360","PRA1B4","prenylated RAB acceptor 1.B4(PRA1.B4)",818416
"862","AT2G42570","TBL39","TRICHOME BIREFRINGENCE-LIKE 39(TBL39)",818857
"863","AT1G64640","ENODL8","early nodulin-like protein 8(ENODL8)",842772
"864","AT2G14890","AGP9","arabinogalactan protein 9(AGP9)",815978
"865","AT4G39840","AT4G39840","cell wall integrity/stress response component-like protein(AT4G39840)",830143
"866","AT1G76500","AHL29","Putative AT-hook DNA-binding family protein(SOB3)",843983
"867","AT4G12510","AT4G12510","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12510)",826863
"868","AT3G21720","ICL","isocitrate lyase(ICL)",821726
"869","AT4G12650","TMN12","Endomembrane protein 70 protein family(AT4G12650)",826878
"870","AT1G19440","KCS4","3-ketoacyl-CoA synthase 4(KCS4)",838528
"871","AT4G16120","COBL7","COBRA-like protein-7 precursor(COBL7)",827298
"872","AT5G53250","AGP22","arabinogalactan protein 22(AGP22)",835406
"873","AT4G30170","PER45","Peroxidase family protein(AT4G30170)",829140
"874","AT4G30420","AT4G30420","nodulin MtN21 /EamA-like transporter family protein(UMAMIT34)",829165
"875","AT1G70990","AT1G70990","proline-rich family protein(AT1G70990)",843438
"876","AT5G26260","AT5G26260","TRAF-like family protein(AT5G26260)",832695
"877","AT5G40540","AT5G40540","Protein kinase superfamily protein(AT5G40540)",834052
"878","AT1G66470","BHLH83","ROOT HAIR DEFECTIVE6(RHD6)",842965
"879","AT5G40590","AT5G40590","Cysteine/Histidine-rich C1 domain family protein(AT5G40590)",834057
"880","AT1G45616","AtRLP6","receptor like protein 6(RLP6)",841101
"881","AT2G16895","AT2G16895","miscRNA(AT2G16895)",28718280
"882","AT2G18500","OFP7","ovate family protein 7(OFP7)",816365
"883","AT1G24580","AT1G24580","RING/U-box superfamily protein(AT1G24580)",2745762
"884","AT5G01660","AT5G01660","influenza virus NS1A-binding protein(AT5G01660)",830423
"885","AT1G26360","MES13","methyl esterase 13(MES13)",839178
"886","AT3G14580","AT3G14580","Pentatricopeptide repeat (PPR) superfamily protein(AT3G14580)",820684
"887","AT1G63930","ROH1","from the Czech 'roh' meaning 'corner'(ROH1)",842696
"888","AT5G52180","AT5G52180","transmembrane protein 161AB protein(AT5G52180)",835294
"889","AT4G12440","APT4","adenine phosphoribosyl transferase 4(APT4)",826856
"890","AT5G47250","AT5G47250","LRR and NB-ARC domains-containing disease resistance protein(AT5G47250)",834772
"891","AT2G39330","JAL23","jacalin-related lectin 23(JAL23)",818518
"892","AT3G10040","AT3G10040","sequence-specific DNA binding transcription factor(AT3G10040)",820165
"893","AT2G16060","AHB1","hemoglobin 1(HB1)",816103
"894","AT4G10270","AT4G10270","Wound-responsive family protein(AT4G10270)",826619
"895","AT4G21490","NDB3","NAD(P)H dehydrogenase B3(NDB3)",828234
"896","AT1G70840","MLP31","MLP-like protein 31(MLP31)",843421
"897","AT3G42725","AT3G42725","Putative membrane lipoprotein(AT3G42725)",823305
"898","AT2G29000","AT2G29000","Leucine-rich repeat protein kinase family protein(AT2G29000)",817449
"899","AT3G59740","LECRK57","Concanavalin A-like lectin protein kinase family protein(AT3G59740)",825143
"900","AT5G25530","AT5G25530","DNAJ heat shock family protein(AT5G25530)",832628
"901","AT2G11810","MGD3","monogalactosyldiacylglycerol synthase type C(MGDC)",815657
"902","AT4G24110","AT4G24110","NADP-specific glutamate dehydrogenase(AT4G24110)",828511
"903","AT3G48610","NPC6","non-specific phospholipase C6(NPC6)",824021
"904","AT5G59130","AT5G59130","Subtilase family protein(AT5G59130)",836031
"905","AT2G14230","AT2G14230","hypothetical protein(AT2G14230)",3767832
"906","AT1G12030","AT1G12030","phosphoenolpyruvate carboxylase, putative (DUF506)(AT1G12030)",837755
"907","AT5G42235","AT5G42235","Expressed protein(AT5G42235)",2746178
"908","AT1G65330","PHE1","MADS-box transcription factor family protein(PHE1)",842841
"909","AT4G36880","CP1","cysteine proteinase1(CP1)",829841
"910","AT4G27570","UGT79B3","UDP-Glycosyltransferase superfamily protein(AT4G27570)",828866
"911","AT5G53450","PAP14","OBP3-responsive protein 1(ORG1)",835426
"912","AT2G14247","AT2G14247","Expressed protein(AT2G14247)",2745524
"913","AT3G17130","AT3G17130","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT3G17130)",820970
"914","AT1G23020","FRO3","ferric reduction oxidase 3(FRO3)",838910
"915","AT3G18290","EMB2454","zinc finger protein-like protein(BTS)",821357
"916","AT3G25140","GAUT8","Nucleotide-diphospho-sugar transferases superfamily protein(QUA1)",822105
"917","AT1G48340","AT1G48340","miscRNA(AT1G48340)",3767401
"918","AT5G62700","TUBB2","tubulin beta chain 3(TUB3)",836391
"919","AT2G25620","AtDBP1","DNA-binding protein phosphatase 1(DBP1)",817102
"920","AT3G52740","AT3G52740","hypothetical protein(AT3G52740)",824440
"921","AT2G27300","NTL8","NTM1-like 8(NTL8)",817273
"922","AT4G14090","UGT75C1","UDP-Glycosyltransferase superfamily protein(AT4G14090)",827046
"923","AT5G13870","XTH5","xyloglucan endotransglucosylase/hydrolase 5(XTH5)",831233
"924","AT1G13609","AT1G13609","Defensin-like (DEFL) family protein(AT1G13609)",3766721
"925","AT1G20380","AT1G20380","Prolyl oligopeptidase family protein(AT1G20380)",838626
"926","AT5G53270","AT5G53270","Seed maturation protein(AT5G53270)",835408
"927","AT1G03940","3AT1","HXXXD-type acyl-transferase family protein(AT1G03940)",839366
"928","AT1G62420","AT1G62420","DUF506 family protein (DUF506)(AT1G62420)",842540
"929","AT1G32710","AT1G32710","Cytochrome c oxidase, subunit Vib family protein(AT1G32710)",840165
"930","AT4G15210","BAM5","beta-amylase 5(BAM5)",827185
"931","AT3G17390","METK4","S-adenosylmethionine synthetase family protein(MTO3)",821003
"932","AT5G14790","AT5G14790","ARM repeat superfamily protein(AT5G14790)",831331
"933","AT5G16340","AAE6","AMP-dependent synthetase and ligase family protein(AT5G16340)",831495
"934","AT4G16370","ATOPT3","oligopeptide transporter(OPT3)",827332
"935","AT5G46730","AT5G46730","glycine-rich protein(AT5G46730)",834716
"936","AT4G27150","AT2S2","seed storage albumin 2(SESA2)",828823
"937","AT1G47400","AT1G47400","hypothetical protein(AT1G47400)",841144
"938","AT1G47395","AT1G47395","hypothetical protein(AT1G47395)",841143
"939","AT2G41240","BHLH100","basic helix-loop-helix protein 100(BHLH100)",818723
"940","AT2G30766","AT2G30766","hypothetical protein(AT2G30766)",6240993
"941","AT1G56430","NAS4","nicotianamine synthase 4(NAS4)",842096
"942","AT3G56970","ORG2","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(bHLH38)",824864
"943","AT3G56980","ORG3","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(bHLH39)",824865
"944","AT1G56242","AT1G56242","ncRNA(AT1G56242)",5007808
"945","AT4G04077","AT4G04077","ncRNA(AT4G04077)",6241116
"946","AT3G04430","anac049","NAC domain containing protein 49(NAC049)",819598
"947","AT3G31023","AT3G31023","hypothetical protein(AT3G31023)",3769170
"948","AT1G71380","CEL3","cellulase 3(CEL3)",843479
"949","AT1G47405","AT1G47405","hypothetical protein(AT1G47405)",3767376
"950","AT5G27905","AT5G27905","hypothetical protein(AT5G27905)",3770758
"951","AT2G32280","AT2G32280","GPI inositol-deacylase C, putative (DUF1218)(AT2G32280)",817788
"952","AT2G27940","ATL57","RING/U-box superfamily protein(AT2G27940)",817338
"953","AT1G13608","AT1G13608","Defensin-like (DEFL) family protein(AT1G13608)",3766720
"954","AT4G10250","HSP22.0","HSP20-like chaperones superfamily protein(ATHSP22.0)",826616
"955","AT3G61940","MTPA1","Cation efflux family protein(MTPA1)",825367
"956","AT5G62160","ZIP12","zinc transporter 12 precursor(ZIP12)",836336
"957","AT1G06002","AT1G06002","ncRNA(AT1G06002)",10723079
"958","AT1G76880","AT1G76880","Duplicated homeodomain-like superfamily protein(AT1G76880)",844023
"959","AT2G29550","TUBB7","tubulin beta-7 chain(TUB7)",817504
"960","AT4G36830","HOS3","GNS1/SUR4 membrane protein family(HOS3-1)",829836
"961","AT2G35310","AT2G35310","Transcriptional factor B3 family protein(AT2G35310)",818098
"962","AT4G28510","PHB1","prohibitin 1(PHB1)",828969
"963","AT2G01660","CRRSP12","plasmodesmata-located protein 6(PDLP6)",814695
"964","AT3G24230","AT3G24230","Pectate lyase family protein(AT3G24230)",822010
"965","AT1G23730","BCA3","beta carbonic anhydrase 3(BCA3)",838983
"966","AT5G09590","HSP70-10","mitochondrial HSO70 2(MTHSC70-2)",830818
"967","AT3G15650","AT3G15650","alpha/beta-Hydrolases superfamily protein(AT3G15650)",820808
"968","AT5G41070","DRB5","dsRNA-binding protein 5(DRB5)",834109
"969","AT1G52040","MBP1","myrosinase-binding protein 1(MBP1)",841633
"970","AT5G05250","AT5G05250","hypothetical protein(AT5G05250)",830407
"971","AT3G12750","ZIP1","zinc transporter 1 precursor(ZIP1)",820457
"972","AT5G46140","AT5G46140","hypothetical protein (DUF295)(AT5G46140)",834656
"973","AT1G48660","AT1G48660","Auxin-responsive GH3 family protein(AT1G48660)",841288
"974","AT3G19310","AT3G19310","PLC-like phosphodiesterases superfamily protein(AT3G19310)",821465
